id,Title,Author,Subjects,Median Entropy Rate,Mean Entropy Rate,Estimated Posterior Probability,Source File
3161,"Narratives of New Netherland, 1609-1664",Unknown,"New York (State) -- History -- Colonial period, ca. 1600-1775 -- Sources",0.8308689598784866,0.7696369109956428,87.10053253173828,Guten_index3161.json
3162,The Enchanted Typewriter,"Bangs, John Kendrick",Fantasy fiction Hell -- Fiction Typewriters -- Fiction Writing -- Automation -- Fiction,0.848520816573402,0.8612836865246758,93.263427734375,Guten_index3162.json
3163,"Birds and Bees, Sharp Eyes, and Other Papers","Burroughs, John",Bees Birds Natural history -- Outdoor books,0.6684840238002323,0.6711080280481265,86.8144760131836,Guten_index3163.json
3164,Women in the Life of Balzac,"Floyd, Juanita Helm","Balzac, Honoré de, 1799-1850",0.8201054690679934,0.8424203132936212,93.2907943725586,Guten_index3164.json
3165,Rashi,"Liber, Maurice","Jewish scholars -- France -- Troyes -- Biography Rabbis -- France -- Troyes -- Biography Rashi, 1040-1105",1.0218156547781643,1.1164847126201773,94.94422149658203,Guten_index3165.json
3166,Doctor Thorne,"Trollope, Anthony",Barsetshire (England : Imaginary place) -- Fiction Country life -- Fiction Domestic fiction England -- Social life and customs -- 19th century -- Fiction Great Britain -- History -- 19th century -- Fiction Inheritance and succession -- Fiction Love stories Nieces -- Fiction Physicians -- Fiction,0.683467407257071,0.6913447716004254,88.09577941894531,Guten_index3166.json
3167,Wessex Poems and Other Verses,"Hardy, Thomas",English poetry,0.9003622531439802,0.9649935351014733,73.32244110107422,Guten_index3167.json
3168,Poems of the Past and the Present,"Hardy, Thomas",English poetry,0.8515499767113882,0.8548487760381972,75.21455383300781,Guten_index3168.json
3169,The Pursuit of the House-Boat,"Bangs, John Kendrick","Doyle, Arthur Conan, 1859-1930 -- Parodies, imitations, etc. Fantasy fiction Holmes, Sherlock (Fictitious character) -- Fiction",0.9596246165787674,0.9427281911856051,94.18803405761719,Guten_index3169.json
317,"The Culprit Fay, and Other Poems","Drake, Joseph Rodman",American poetry -- 19th century Fairies -- Poetry New York (State) -- Poetry,0.7812286560346156,0.857581047175253,69.28887939453125,Guten_index317.json
3170,Chants for Socialists,"Morris, William",Socialism -- Poetry,0.75,0.7000000000000001,51.94340896606445,Guten_index3170.json
3171,In Defence of Harriet Shelley,"Twain, Mark","Shelley, Harriet Westbrook, -1816 Shelley, Percy Bysshe, 1792-1822",0.784238845948662,0.8352851165762707,81.9715576171875,Guten_index3171.json
3172,Fenimore Cooper's Literary Offences,"Twain, Mark","American literature -- History and criticism -- Theory, etc. Criticism -- United States Literature and society -- United States National characteristics, American, in literature United States -- Civilization",0.7676409663268834,0.7387786106635935,87.65840148925781,Guten_index3172.json
3173,Essays on Paul Bourget,"Twain, Mark",French literature -- History and criticism,0.8084995911716416,0.8550674211255691,90.00098419189453,Guten_index3173.json
3174,A Dog's Tale,"Twain, Mark",Dogs -- Fiction,0.6378850780798758,0.6371878424724906,54.22776794433594,Guten_index3174.json
3175,Mark Twain's Burlesque Autobiography,"Twain, Mark",American wit and humor,0.6610896709625095,0.7737367835380419,56.669498443603516,Guten_index3175.json
3176,The Innocents Abroad,"Twain, Mark",Europe -- Description and travel Middle East -- Description and travel Voyages and travels,0.8126884861524424,0.8399752975828835,87.11375427246094,Guten_index3176.json
3177,Roughing It,"Twain, Mark","Authors, American -- Homes and haunts -- West (U.S.) Hawaii -- Description and travel Twain, Mark, 1835-1910 -- Travel -- West (U.S.) West (U.S.) -- Description and travel West (U.S.) -- Intellectual life -- 19th century",0.7803406619194306,0.8146948421927585,87.08734130859375,Guten_index3177.json
3178,The Gilded Age: A Tale of Today,"Twain, Mark, Warner, Charles Dudley",Businessmen -- Fiction Legislators -- Fiction Political corruption -- Fiction Political fiction Satire Speculation -- Fiction Washington (D.C.) -- Fiction,0.787585479070757,0.8157463274975042,84.55326843261719,Guten_index3178.json
3179,The American Claimant,"Twain, Mark",Humorous stories Mistaken identity -- Fiction United States -- Social life and customs -- 19th century -- Fiction,0.7487095011198965,0.7679574434445527,82.53755950927734,Guten_index3179.json
318,John Barleycorn,"London, Jack","Alcoholics -- United States -- Biography Authors, American -- 20th century -- Biography Drinking of alcoholic beverages -- United States London, Jack, 1876-1916",0.8283513875978328,0.8494817433975369,89.7793197631836,Guten_index318.json
3180,A Double Barrelled Detective Story,"Twain, Mark",American fiction -- 20th century Detective and mystery stories,0.7759736921794717,0.7771223474604058,67.75222778320312,Guten_index3180.json
3181,The Stolen White Elephant,"Twain, Mark",Detective and mystery stories Short stories,0.7113377371556292,0.7657795860298602,67.36663818359375,Guten_index3181.json
3182,Some Rambling Notes of an Idle Excursion,"Twain, Mark",Leisure -- Fiction Passenger ships -- Fiction Travel -- Fiction,0.7459301724071343,0.7879650440282898,76.46105194091797,Guten_index3182.json
3183,The Facts Concerning the Recent Carnival of Crime in Connecticut,"Twain, Mark","Humorous stories, American United States -- Social life and customs -- Fiction",0.7603915103117168,0.8140608752762859,73.20814514160156,Guten_index3183.json
3184,"Alonzo Fitz, and Other Stories","Twain, Mark","Essays Humorous stories, American Short stories United States -- Social life and customs -- 19th century -- Fiction",0.9818273664009881,1.0097399330958665,94.94422149658203,Guten_index3184.json
3185,Those Extraordinary Twins,"Twain, Mark",Conjoined twins -- Fiction,0.7817851627257858,0.8254052008388267,70.82892608642578,Guten_index3185.json
3186,"The Mysterious Stranger, and Other Stories","Twain, Mark","Humorous stories, American Short stories United States -- Social life and customs -- 19th century -- Fiction",0.8351697159795202,0.8328870436099688,81.83174133300781,Guten_index3186.json
3187,Christian Science,"Twain, Mark","Christian Science -- Controversial literature Eddy, Mary Baker, 1821-1910",0.8815990178794209,0.8957714969939354,93.45309448242188,Guten_index3187.json
3188,Mark Twain's Speeches,"Twain, Mark","Speeches, addresses, etc., American",0.811299968484545,0.828771981509426,70.96562194824219,Guten_index3188.json
319,The Ways of Men,"Gregory, Eliot",American essays -- 19th century,0.8047637529391812,0.890983562161367,93.69782257080078,Guten_index319.json
3190,1601: Conversation as it was by the Social Fireside in the Time of the Tudors,"Twain, Mark","Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction Imaginary conversations Raleigh, Walter, Sir, 1552?-1618 -- Fiction Satire",0.726315633409649,0.7198157108015794,89.51412963867188,Guten_index3190.json
3191,Goldsmith's Friend Abroad Again,"Twain, Mark",Imaginary letters Satire United States -- Fiction,0.8649338153078756,0.8784190726048723,64.83089447021484,Guten_index3191.json
3192,"The Curious Republic of Gondour, and Other Whimsical Sketches","Twain, Mark",Essays Short stories,0.7666238916855013,0.8482495519062875,89.7458267211914,Guten_index3192.json
3193,Mark Twain's Letters — Volume 1 (1853-1866),"Twain, Mark","Authors, American -- 19th century -- Correspondence Twain, Mark, 1835-1910 -- Correspondence",0.846812745076234,0.8690634723754991,77.75308227539062,Guten_index3193.json
3194,Mark Twain's Letters — Volume 2 (1867-1875),"Twain, Mark","Authors, American -- 19th century -- Correspondence Twain, Mark, 1835-1910 -- Correspondence",0.7864009852898337,0.7737197996739644,79.39800262451172,Guten_index3194.json
3195,Mark Twain's Letters — Volume 3 (1876-1885),"Twain, Mark","Authors, American -- 19th century -- Correspondence Twain, Mark, 1835-1910 -- Correspondence",0.8573904574327873,0.85690557338038,79.42582702636719,Guten_index3195.json
3196,Mark Twain's Letters — Volume 4 (1886-1900),"Twain, Mark","Authors, American -- 19th century -- Correspondence Twain, Mark, 1835-1910 -- Correspondence",0.8019940337421823,0.821932985638688,75.14746856689453,Guten_index3196.json
3197,Mark Twain's Letters — Volume 5 (1901-1906),"Twain, Mark","Authors, American -- 19th century -- Correspondence Twain, Mark, 1835-1910 -- Correspondence",0.7220173791874964,0.7388596467114005,68.66645050048828,Guten_index3197.json
3198,Mark Twain's Letters — Volume 6 (1907-1910),"Twain, Mark","Authors, American -- 19th century -- Correspondence Twain, Mark, 1835-1910 -- Correspondence",0.8645001373398156,0.8384537107926152,67.35740661621094,Guten_index3198.json
3199,Mark Twain's Letters — Complete (1853-1910),"Twain, Mark","Authors, American -- 19th century -- Correspondence Twain, Mark, 1835-1910 -- Correspondence",0.8036063007620801,0.8228447660883402,79.00424194335938,Guten_index3199.json
32,Herland,"Gilman, Charlotte Perkins",Black humor Utopian fiction Utopias -- Fiction Women -- Fiction,0.7577416055111976,0.7568573222454661,91.49596405029297,Guten_index32.json
320,Vida De Lazarillo De Tormes Y De Sus Fortunas Y Adversidades,Anonymous,"Picaresque literature, Spanish Spain -- Social conditions -- 16th century -- Fiction Spanish fiction",0.39397462933937794,0.39331339447203634,65.25603485107422,Guten_index320.json
3200,The Entire Project Gutenberg Works of Mark Twain,"Twain, Mark",American literature -- 19th century Literature -- Collections,0.7967385710710209,0.822971937444563,87.51235961914062,Guten_index3200.json
3202,Moby Thesaurus List,"Ward, Grady",Words and phrase lists -- English,0.7006516646774462,0.7054720467462169,53.0256462097168,Guten_index3202.json
3203,Moby Part of Speech List,"Ward, Grady",Words and phrase lists -- English,0.2295739546065436,0.29079367583495525,50.58348846435547,Guten_index3203.json
3204,Moby Hyphenation List,"Ward, Grady",Words and phrase lists -- English,0.23117870878784258,0.2533718648314755,50.85466003417969,Guten_index3204.json
3205,Moby Pronunciation List,"Ward, Grady",Words and phrase lists -- English,0.5,0.49429579226111126,52.06722640991211,Guten_index3205.json
3206,Moby Multiple Language Lists of Common Words,"Ward, Grady",Words and phrase lists -- English,0.35000000000000003,0.35000000000000003,50.46733093261719,Guten_index3206.json
3207,Leviathan,"Hobbes, Thomas","Political science -- Early works to 1800 State, The -- Early works to 1800",0.740918496094083,0.7465958602243885,90.8633804321289,Guten_index3207.json
3208,Mr. Honey's Medium Business Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.852102518819602,0.8424840147040265,93.40702819824219,Guten_index3208.json
3209,Mr. Honey's Medium Business Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8483127166161418,0.8377419653183507,93.3851089477539,Guten_index3209.json
321,Moran of the Lady Letty,"Norris, Frank",Adventure stories California -- Fiction Sea stories,0.7738169627408268,0.7948578844397215,82.71857452392578,Guten_index321.json
3210,Mr. Honey's Small Banking Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.902532104375146,0.9121541684489677,93.87019348144531,Guten_index3210.json
3211,Mr. Honey's Small Banking Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.904942532154589,0.9017941926470348,93.77520751953125,Guten_index3211.json
3212,Mr. Honey's Beginner's Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.801028458421466,0.7898677475762974,78.47337341308594,Guten_index3212.json
3213,Mr. Honey's Beginner's Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.845350355178311,0.8039148813927571,92.974853515625,Guten_index3213.json
3214,Mr. Honey's Insurance Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.869606916039092,0.8545763428214217,91.08592224121094,Guten_index3214.json
3215,Mr. Honey's Insurance Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8928810099926223,0.872741238959359,92.01179504394531,Guten_index3215.json
3216,Mr. Honey's Small Business Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8545647672962646,0.8791375551170775,93.6121826171875,Guten_index3216.json
3217,Mr. Honey's Small Business Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.9046214480824457,0.8961894768893924,93.73992919921875,Guten_index3217.json
3218,Mr. Honey's Tourist Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8362907228076082,0.864293320460678,85.86347961425781,Guten_index3218.json
3219,Mr. Honey's Tourist Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8893069774188637,0.8828137957493658,83.06096649169922,Guten_index3219.json
322,St. Ives: Being the Adventures of a French Prisoner in England,"Stevenson, Robert Louis",French -- England -- Fiction Prisoners of war -- Fiction,0.8260895768670713,0.8410157137503907,92.86571502685547,Guten_index322.json
3220,Mr. Honey's Large Business Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8558823939051723,0.8430863652976005,93.40702819824219,Guten_index3220.json
3221,Mr. Honey's Large Business Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.865808609338211,0.8515861913533448,93.45309448242188,Guten_index3221.json
3222,Mr. Honey's Correspondence Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.7308863949168446,0.7410729078811359,90.55909729003906,Guten_index3222.json
3223,Mr. Honey's Correspondence Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.765395289887896,0.7602887596301144,91.72361755371094,Guten_index3223.json
3224,Mr. Honey's Work Study Dictionary (German-English),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.78643571210948,0.7682334119236252,91.03900146484375,Guten_index3224.json
3225,Mr. Honey's Work Study Dictionary (English-German),"Honig, Winfried",English language -- Dictionaries -- German German language -- Dictionaries -- English,0.8156481515762792,0.79464780261588,93.05225372314453,Guten_index3225.json
3226,Records of Journeys to Venice and the Low Countries,"Dürer, Albrecht","Artists -- Germany -- Correspondence Artists -- Germany -- Diaries Dürer, Albrecht, 1471-1528 -- Correspondence Dürer, Albrecht, 1471-1528 -- Diaries Dürer, Albrecht, 1471-1528 -- Travel Netherlands -- Description and travel Pirckheimer, Willibald, 1470-1530 -- Correspondence Venice (Italy) -- Description and travel",0.7408062150538302,0.6945444784316851,63.243228912353516,Guten_index3226.json
3227,"Defenders of Democracy: Contributions from representative men and women of letters and other arts from our allies and our own country, edited by the Gift book committee of the Militia of Mercy",Militia of Mercy (U.S.). Gift Book Committee,"Gift books World War, 1914-1918 World War, 1914-1918 -- Gift books",0.9275350792917776,0.9410626480371771,94.16072845458984,Guten_index3227.json
3228,Poems of Progress and New Thought Pastels,"Wilcox, Ella Wheeler",American poetry,0.6784810887687021,0.6384646827836928,67.75690460205078,Guten_index3228.json
3229,Helen of Troy,"Lang, Andrew","Helen, of Troy, Queen of Sparta -- Poetry",0.6132967535192829,0.5815625317305674,59.18400192260742,Guten_index3229.json
323,Verses 1889-1896,"Kipling, Rudyard",India -- Poetry Poetry,0.8803975898851049,0.8685426098983986,75.91876220703125,Guten_index323.json
3230,The Counterpane Fairy,"Pyle, Katharine",Children's stories Fairies -- Juvenile fiction,0.6640494699550056,0.6617210436542433,78.87408447265625,Guten_index3230.json
3231,The Rifle and the Hound in Ceylon,"Baker, Samuel White, Sir",Hunting -- Sri Lanka Sri Lanka -- Description and travel,0.7593910211437004,0.7695406292860143,81.1353530883789,Guten_index3231.json
3232,Songs of the Ridings,"Moorman, F. W. (Frederic William)","Dialect poetry, English -- England -- Yorkshire English language -- Dialects -- England -- Yorkshire -- Texts English poetry -- England -- Yorkshire Yorkshire (England) -- Languages -- History -- Sources Yorkshire (England) -- Poetry",0.8377407411692426,0.7980678982788917,57.69001770019531,Guten_index3232.json
3233,In the Heart of Africa,"Baker, Samuel White, Sir","Albert, Lake (Congo and Uganda) Nile River Sudan -- Description and travel",0.7502512568772022,0.7691518942191756,89.15206909179688,Guten_index3233.json
3234,"The Letters of the Younger Pliny, First Series — Volume 1","Pliny, the Younger","Authors, Latin -- Rome -- Correspondence Latin letters -- Translations into English Lawyers -- Rome -- Correspondence Pliny, the Younger -- Correspondence",0.8179847855552461,0.8421328208291261,93.28388214111328,Guten_index3234.json
3235,A First Year in Canterbury Settlement,"Butler, Samuel",Canterbury (N.Z.) -- Description and travel,0.773378635970738,0.8070907684951486,83.76122283935547,Guten_index3235.json
3236,Mr. Bonaparte of Corsica,"Bangs, John Kendrick","Napoleon I, Emperor of the French, 1769-1821 -- Humor",0.7722979273404602,0.7978245665129287,79.23851776123047,Guten_index3236.json
3237,The Garotters,"Howells, William Dean",American drama -- 19th century,0.5068612620496513,0.5144553344229874,58.39878463745117,Guten_index3237.json
3238,Poems of Cheer,"Wilcox, Ella Wheeler",American poetry,0.7975184826581485,0.7584610230988716,63.98580551147461,Guten_index3238.json
3239,The Puppet Crown,"MacGrath, Harold",Adventure stories Americans -- Europe -- Fiction Europe -- Fiction Imaginary places -- Fiction Kings and rulers -- Fiction,0.7409715706829119,0.7973021764040819,77.01962280273438,Guten_index3239.json
324,A Knight of the Cumberland,"Fox, John, Jr.",Country life -- Fiction Historical fiction Kentucky -- Fiction,0.8322427045761495,0.8234663762170138,70.75035858154297,Guten_index324.json
3240,Cap'n Eri,"Lincoln, Joseph Crosby",Cape Cod (Mass.) -- Fiction Housekeepers -- Fiction Massachusetts -- Fiction Ship captains -- Fiction Wives -- Fiction,0.822262284032155,0.8263563465043662,77.0520248413086,Guten_index3240.json
3241,Corporal Cameron of the North West Mounted Police: A Tale of the Macleod Trail,"Connor, Ralph",Canada -- Fiction North West Mounted Police (Canada) -- Fiction,0.7642106823776822,0.7395892996222897,90.48270416259766,Guten_index3241.json
3242,The Doctor : A Tale of the Rockies,"Connor, Ralph",Canada -- Fiction Mountain life -- Fiction Physicians -- Fiction Rocky Mountains -- Fiction,0.726047638009129,0.7067695043651904,86.88516235351562,Guten_index3242.json
3243,Glengarry School Days: A Story of Early Days in Glengarry,"Connor, Ralph",Canada -- Fiction Glengarry (Ont.) -- Fiction Western stories,0.8163533917883697,0.8277461831269244,86.53093719482422,Guten_index3243.json
3244,To Him That Hath: A Tale of the West of Today,"Connor, Ralph","Canada -- Fiction Industrial relations -- Fiction Northwest, Canadian -- Fiction Social problems -- Fiction",0.7221273029165295,0.726411126296663,89.83805847167969,Guten_index3244.json
3245,Black Rock: A Tale of the Selkirks,"Connor, Ralph",Canada -- Fiction Lumber camps -- Fiction Selkirk Range -- Fiction,0.7533487266341381,0.7455521154308825,89.87968444824219,Guten_index3245.json
3246,"The Mirror of Literature, Amusement, and Instruction. Volume 13, No. 365, April 11, 1829",Various,Popular literature -- Great Britain -- Periodicals,0.8836516356262915,0.8342344721766606,92.39607238769531,Guten_index3246.json
3247,The Patrol of the Sun Dance Trail,"Connor, Ralph",Canada -- Fiction North West Mounted Police (Canada) -- Fiction,0.7849822803644035,0.7527744796288124,90.21561431884766,Guten_index3247.json
3248,The Sky Pilot: A Tale of the Foothills,"Connor, Ralph",Canada -- Fiction Clergy -- Fiction Social problems -- Fiction Western stories,0.7274971676706931,0.6706853002806161,81.49597930908203,Guten_index3248.json
3249,The Major,"Connor, Ralph","Canada -- Fiction World War, 1914-1918 -- Canada -- Fiction",0.7333794870437392,0.7306311949279236,90.03186798095703,Guten_index3249.json
325,Phantastes: A Faerie Romance for Men and Women,"MacDonald, George",Fantasy fiction,0.7405923727792199,0.7579677304721506,68.23397064208984,Guten_index325.json
3250,"How to Tell a Story, and Other Essays","Twain, Mark",Essays Short stories Storytelling,0.768613313053868,0.8545083192626148,64.26155853271484,Guten_index3250.json
3251,"The Man That Corrupted Hadleyburg, and Other Stories","Twain, Mark","City and town life -- Fiction Honesty -- Fiction Humorous stories, American Short stories United States -- Social life and customs -- 19th century -- Fiction",0.8061369186411338,0.826728625574918,89.81446075439453,Guten_index3251.json
3252,"Complete Project Gutenberg Oliver Wendell Holmes, Sr. Works","Holmes, Oliver Wendell",American literature Literature -- Collections,0.8440391649661259,0.8595890660892767,93.3851089477539,Guten_index3252.json
3253,"The Papers and Writings of Abraham Lincoln, Complete","Lincoln, Abraham","Illinois -- Politics and government -- To 1865 Lincoln, Abraham, 1809-1865 Lincoln, Abraham, 1809-1865 -- Correspondence Lincoln-Douglas Debates, Ill., 1858 United States -- History -- Civil War, 1861-1865 United States -- Politics and government -- 1829-1837 United States -- Politics and government -- 1837-1841 United States -- Politics and government -- 1841-1845 United States -- Politics and government -- 1845-1861 United States -- Politics and government -- 1861-1865",0.7928027592245284,0.7869922988390907,92.99482727050781,Guten_index3253.json
3254,Complete Project Gutenberg John Galsworthy Works,"Galsworthy, John",English literature -- 20th century Literature -- Collections,0.7331556575056657,0.7424988782067268,85.79065704345703,Guten_index3254.json
3255,Moments of Vision and Miscellaneous Verses,"Hardy, Thomas","English poetry World War, 1914-1918 -- Poetry",0.7478389270315589,0.8092819628260092,70.18608093261719,Guten_index3255.json
3256,Books and Bookmen,"Maclaren, Ian",Book collectors Books and reading,0.7699095751005511,0.875551108320514,80.92823791503906,Guten_index3256.json
3257,New Thought Pastels,"Wilcox, Ella Wheeler",American poetry,0.5748370821223765,0.5395271418008422,53.09115219116211,Guten_index3257.json
3258,A Laodicean : A Story of To-day,"Hardy, Thomas",Architects -- Fiction Castles -- Conservation and restoration -- Fiction Love stories Wessex (England) -- Fiction,0.7689223544377917,0.8033026379980788,88.77690124511719,Guten_index3258.json
3259,Countess Kate,"Yonge, Charlotte M. (Charlotte Mary)",Children -- Conduct of life -- Juvenile fiction Inheritance and succession -- Juvenile fiction London (England) -- Juvenile fiction Orphans -- Juvenile fiction,0.7016786537890665,0.7114034909758861,86.16558074951172,Guten_index3259.json
326,Steep Trails,"Muir, John","Forests and forestry -- West (U.S.) Shasta, Mount (Calif. : Mountain) West (U.S.) -- Description and travel",0.8237309772325092,0.8145192767410315,84.47801208496094,Guten_index326.json
3260,A Short History of Wales,"Edwards, Owen Morgan, Sir",Wales -- History,0.7238610783352948,0.7045067292935799,68.4253158569336,Guten_index3260.json
3261,"News from Nowhere; Or, An Epoch of Rest: Being Some Chapters from a Utopian Romance","Morris, William",Utopias,0.8627206009385785,0.8424382056049131,91.72361755371094,Guten_index3261.json
3262,The Pilgrims of Hope and Chants for Socialists,"Morris, William",Socialism -- Poetry,0.8024688345875477,0.8139567396514144,62.322731018066406,Guten_index3262.json
3263,The Portygee,"Lincoln, Joseph Crosby",Grandparent and child -- Fiction Spanish Americans -- Fiction,0.7945038170129409,0.8044379937681391,79.88844299316406,Guten_index3263.json
3264,Dennison Grant: A Novel of To-day,"Stead, Robert J. C.",Canada -- Fiction Farmers -- Fiction Prairie Provinces -- Fiction,0.7218286107648217,0.7167842936749176,87.47103118896484,Guten_index3264.json
3265,The Re-Creation of Brian Kent,"Wright, Harold Bell",Christian life -- Fiction Ozark Mountains -- Fiction United States -- Social life and customs -- Fiction,0.7286154285968913,0.731740144952208,70.73989868164062,Guten_index3265.json
3266,Miss Billy,"Porter, Eleanor H. (Eleanor Hodgman)",Orphans -- Fiction Young women -- Conduct of life -- Fiction,0.7200187441464716,0.7263598804334196,79.34937286376953,Guten_index3266.json
3267,Old Love Stories Retold,"Le Gallienne, Richard","Authors, German -- 19th century -- Biography Biography Heine, Heinrich, 1797-1856 Love stories",0.7742903082182121,0.7597749118422026,57.985591888427734,Guten_index3267.json
3268,The Mysteries of Udolpho,"Radcliffe, Ann Ward",Castles -- Fiction Gothic fiction Guardian and ward -- Fiction Horror tales Inheritance and succession -- Fiction Italy -- Fiction Orphans -- Fiction Young women -- Fiction,0.7442810611624434,0.7579442954159519,91.56491088867188,Guten_index3268.json
3269,"The Autobiography of Mark Rutherford, Edited by his friend Reuben Shapcott","White, William Hale",Religious fiction,0.82136367472536,0.827794153057695,72.35950469970703,Guten_index3269.json
327,The Princess Aline,"Davis, Richard Harding",Princesses -- Fiction Young men -- Fiction,0.7597114903702479,0.8208068177930418,72.05105590820312,Guten_index327.json
3270,"The Jerusalem Sinner Saved; or, Good News for the Vilest of Men","Bunyan, John","Bible. Luke XXIV, 47 -- Sermons -- Early works to 1800 Forgiveness of sin -- Sermons -- Early works to 1800 Salvation Sermons, English -- 17th century Sin",0.7506093676536958,0.7506350952154688,60.216957092285156,Guten_index3270.json
3271,"The Complete Works of Artemus Ward — Part 1: Essays, Sketches, and Letters","Ward, Artemus",American wit and humor,0.8673800834595071,0.8840106799952753,88.0081558227539,Guten_index3271.json
3272,The Complete Works of Artemus Ward — Part 2: War,"Ward, Artemus",American wit and humor,0.761521444552929,0.7420734531501894,78.6357421875,Guten_index3272.json
3273,The Complete Works of Artemus Ward — Part 3: Stories and Romances,"Ward, Artemus",American wit and humor,0.9907725517064909,0.9479415256629633,81.17121887207031,Guten_index3273.json
3274,The Complete Works of Artemus Ward — Part 4: To California and Return,"Ward, Artemus",American wit and humor,0.9936781642915016,0.9313803979350295,86.13584899902344,Guten_index3274.json
3275,The Complete Works of Artemus Ward — Part 5: The London Punch Letters,"Ward, Artemus",American wit and humor,0.8291184889279367,0.8876789468207328,71.870849609375,Guten_index3275.json
3276,The Complete Works of Artemus Ward — Part 6: Artemus Ward's Panorama,"Ward, Artemus",American wit and humor,0.9049406988488868,0.9244927406606638,71.73509216308594,Guten_index3276.json
3277,The Complete Works of Artemus Ward — Part 7: Miscellaneous,"Ward, Artemus",American wit and humor,0.7897591288422013,0.8089322135018883,85.73350524902344,Guten_index3277.json
3278,Cambridge Pieces,"Butler, Samuel","English essays Short stories, English",0.8321739996950165,0.8791027818389572,93.21728515625,Guten_index3278.json
3279,Canterbury Pieces,"Butler, Samuel","Darwin, Charles, 1809-1882. On the origin of species Evolution (Biology)",0.9293466510382278,0.936746978804034,93.2977523803711,Guten_index3279.json
328,A Heap o' Livin',"Guest, Edgar A. (Edgar Albert)",Poetry,0.8262182645238413,0.8161903241428622,71.84908294677734,Guten_index328.json
3280,Cap'n Warren's Wards,"Lincoln, Joseph Crosby",Child rearing -- Fiction Guardian and ward -- Fiction Massachusetts -- Fiction New York (N.Y.) -- Fiction Responsibility -- Fiction Wealth -- Fiction,0.7668075403451379,0.7525070007404812,73.03186798095703,Guten_index3280.json
3281,Cy Whittaker's Place,"Lincoln, Joseph Crosby",Adoption -- Fiction Cape Cod (Mass.) -- Fiction Man-woman relationships -- Fiction Massachusetts -- Fiction,0.8007046587206834,0.8176135107220249,74.92291259765625,Guten_index3281.json
3282,The Brown Fairy Book,"Lang, Andrew",Fairy tales,0.7783774686432732,0.8632555200194483,92.82767486572266,Guten_index3282.json
3283,The Upanishads,Unknown,Mysticism -- Hinduism Religion Sanskrit literature -- Translations into English,0.7741691920979457,0.7707101702197818,66.41143798828125,Guten_index3283.json
3284,The Discovery of the Source of the Nile,"Speke, John Hanning","Africa, East -- Description and travel Nile River Nile River Valley -- Discovery and exploration Uganda -- Description and travel",0.7301799703703036,0.7505074170834932,91.09378814697266,Guten_index3284.json
3285,The Deerslayer,"Cooper, James Fenimore","Bildungsromans Bumppo, Natty (Fictitious character) -- Fiction Delaware Indians -- Fiction Frontier and pioneer life -- Fiction Historical fiction Hunters -- Fiction Male friendship -- Fiction New York (State) -- History -- French and Indian War, 1754-1763 -- Fiction Scouting (Reconnaissance) -- Fiction War stories",0.8642356414386295,0.8808061191431683,93.62708282470703,Guten_index3285.json
3286,Selections from the Speeches and Writings of Edmund Burke,"Burke, Edmund","Burke, Edmund, 1729-1797 Essays Political science Speeches, addresses, etc.",0.817611981975042,0.8426786434939189,93.2907943725586,Guten_index3286.json
3287,The Man from Glengarry: A Tale of the Ottawa,"Connor, Ralph",Canada -- History -- 19th century -- Fiction Christian fiction Glengarry (Ont.) -- Fiction,0.7650335910117684,0.7582816248304696,90.48959350585938,Guten_index3287.json
3288,The Sky Pilot in No Man's Land,"Connor, Ralph","World War, 1914-1918 -- Fiction",0.7939372223657221,0.7861814941740349,92.98478698730469,Guten_index3288.json
3289,The Valley of Fear,"Doyle, Arthur Conan","Detective and mystery stories Holmes, Sherlock (Fictitious character) -- Fiction Private investigators -- England -- Fiction",0.751926651848995,0.7747432803749859,81.45246887207031,Guten_index3289.json
