,text_length,binoculars_score,percentage,perplexity,entropy_rate,rates
gpt_4zero38.txt,152657,0.8631578683853149,90.43,31.04,0.615930307482857,"[0.8358962721408353, 0.7058100814266539, 0.6924626928975706, 0.7002218275406394, 0.9421362478140928, 0.6910780375066724, 0.6903821338514409, 0.7082861878456633, 0.0, 0.6908590421610024, 0.7279324657943487, 0.698034807575182, 0.0, 0.6946778733395932, 0.9229882015845615, 0.7179728378251886, 0.886005853973076, 0.7123536911591064, 1.0052444185476115, 0.0, 0.0, 0.0, 0.7080849025537259, 0.0, 0.7195477317768217, 0.715479897580345, 0.6912646282938687, 0.0, 0.0, 0.0, 0.7262102423636893, 0.9913174872732533, 0.7538537155484055, 0.9578801936881001, 0.9088650522058528, 0.9072954991195495, 0.6685118894777244, 0.8532095636743194, 0.9325927619491928, 0.6905213537088873, 1.0061650146001666]"
gpt_4zero39.txt,151579,0.905940592288971,91.76,33.18,0.8836169969815633,"[0.7903346223151215, 0.9763301546423708, 0.8067844287395779, 1.0514629629128311, 0.8089796791252885, 0.803833693947987, 0.7931435344257234, 1.0133910488110873, 0.7826338953556193, 0.7879107249489729, 0.8462730217213038, 0.7734077163643015, 0.8186177013132009, 0.7978170507172674, 0.9856153172874073, 0.7868184662099599, 1.0354724184219795, 1.047397653946346, 1.0540429137494296, 0.8019388879889872, 0.8047827102974818, 0.8132845204911462, 0.8435708041440733, 0.8105493858006785, 0.8141439975611261, 0.8101844733820056, 0.7867718513644824, 1.092349455822317, 0.7541189583713225, 0.8160513349591237, 0.7893609970618556, 0.7596906456959575, 0.8064985202464258, 1.070026756745555, 1.05852143055256, 0.9320856346372511, 0.9500975302343208, 1.0013732032324545, 0.8420844678251931, 1.0576874885645986, 1.052856816309406]"
gpt_4zero4.txt,151048,0.9193548560142517,99.84,30.26,0.7081561980096962,"[0.8424155544252062, 0.7720469925205904, 0.7674204272314583, 0.9347727982936428, 0.8718073474274592, 0.7461681003679979, 0.7444156519269073, 0.0, 0.7823102497689269, 0.8246796739180051, 0.752237663865269, 0.8391194422101326, 0.0, 0.8676250841376004, 0.8937736772409136, 0.7508398700949054, 0.7381199611579049, 0.0, 0.7965207690434378, 0.7745926042085594, 0.9597244612490564, 0.8899617299610534, 0.7933306444868942, 0.7394977808526034, 0.0, 0.8021066402553353, 0.0, 0.8809662815677634, 0.7601630736697121, 0.0, 0.8735836020525147, 0.7460982143238125, 0.9518182842054138, 0.8689427841985251, 0.8817283308860183, 0.7685878868014897, 0.9279618355815604, 0.9403705433483456, 0.9264355747562374, 0.7707389352957794, 0.8535216470665177]"
gpt_4zero40.txt,151094,0.9073171019554138,81.02,64.25,0.7873400065801334,"[0.9170626354784477, 0.7830730935865169, 0.7507598128103932, 0.750689671262633, 0.7440231550321774, 0.9775175969277927, 0.750924423910897, 0.7865422704474557, 0.7784279594054556, 0.7502271672101726, 0.9146523275077512, 0.0, 0.7840714496236185, 0.7470440651329222, 0.7549493156402182, 0.7542144865658603, 0.7722647188273245, 0.0, 0.7618509488955558, 0.7392674769578435, 0.7783003615781564, 0.7809974513430864, 0.7598475877959131, 0.958069809329525, 0.9077104711330459, 0.7374226604569516, 0.9659859311583178, 0.7626068154914679, 0.7864763233301975, 0.8430258855858928, 0.7639143812540397, 0.9855322503472598, 0.7604998441055327, 0.9923556849506739, 0.9416185983110407, 0.7507066535679813, 0.9389124321085103, 0.9027374813705239, 0.9847989704256108, 0.9772467081958969, 0.7846113927228119]"
gpt_4zero41.txt,150542,0.939393937587738,87.99,58.32,0.6560554139183419,"[0.8889895001593635, 0.7267737676801839, 0.9418347608785186, 0.7225594693297881, 0.7169729594072485, 0.0, 0.7249105537198866, 0.7609640480340133, 0.7922487010366134, 0.0, 0.0, 0.7203573943263872, 0.7490834523196587, 0.7737914949532583, 0.8931653959458892, 0.7271968823408786, 0.0, 0.0, 0.7362822346969667, 0.7124928023405795, 0.7268923570218447, 0.7034429185286363, 0.709334353384353, 0.7372339345464533, 0.0, 1.0109549794304926, 0.6962974335053478, 0.7056521017717456, 0.9649968589611625, 0.8343547515137383, 0.0, 1.0149334808480615, 0.7139438814654256, 0.7237312871780889, 0.7503957309716855, 0.9027767821130045, 0.7362132983849954, 0.7801837230555356, 0.9570880507941121, 0.916298560391247, 0.7259240696168432]"
gpt_4zero42.txt,151294,0.9212962985038757,88.18,31.63,0.7665035871864277,"[0.7545850645087937, 0.7296813632514042, 0.0, 0.6976929794380196, 0.819908941900004, 0.7466212752186789, 0.0, 0.724867873669328, 0.7474265773238549, 0.7783726966729777, 0.8796932991615344, 0.0, 0.9590474606370721, 0.7393662783955369, 0.7309841597120854, 0.9433068483980105, 1.0199950264763902, 0.7795311155658734, 0.7343284014586434, 0.93373725107072, 0.712080386099639, 0.7957892206795831, 0.8665145959388258, 0.7335097567518, 0.9848546305986513, 0.7295069717233564, 0.7707198973572582, 0.6952844684535243, 0.7145400606398364, 0.7507732126408477, 0.7005378613000575, 0.9450053056359573, 0.9146809696622412, 0.8664111615137295, 0.9255127782221494, 0.8871402187499585, 1.0020903766547795, 0.9465350363665289, 0.8241090311687088, 0.9751932010028183, 0.9667113206243567]"
gpt_4zero43.txt,152702,0.8947368264198303,93.7,40.58,0.7358399616604828,"[0.7465931291118526, 0.0, 0.9233833641778784, 0.8092539934498856, 0.0, 0.7903639229338821, 0.793617766986096, 0.7588220651082105, 0.7861541686328041, 0.0, 0.7728050323087564, 0.9054999544722951, 0.0, 0.0, 0.7868995941477493, 0.7697381981945891, 0.783202142057383, 0.8207826431988675, 0.9803639788908999, 0.7681767948918367, 0.9591095839395987, 0.8206495408935099, 0.8144066361632971, 0.8689096867624126, 0.8219342523426555, 0.7634901186955952, 0.9185330970794244, 0.8691206083606742, 0.7788780860947178, 0.7688487081651004, 0.8676283935627113, 0.9246451836732242, 0.8358754767890129, 0.7772271325104192, 0.7594282135271023, 0.9025182515290275, 0.871780736033498, 0.9163907649205247, 0.9541540717755983, 0.8077639097677359, 0.9724892269309691]"
gpt_4zero44.txt,152742,0.9179487228393555,82.76,40.99,0.8421707259354793,"[1.0627000423473143, 0.7188368200806174, 1.0225859735147536, 0.7258051338774865, 0.726988829698888, 0.7140955547116813, 0.758189193177666, 0.8467923265285118, 0.7406268803592385, 0.7204414934660345, 0.7178418892323785, 0.7212354484242539, 0.71680806066649, 0.7460906942186731, 0.7448158543021584, 1.0859261531870146, 0.8910722862067896, 0.7544239608676427, 0.7250798853366613, 0.9850809938788648, 0.7298727869253702, 1.0732017571768158, 1.0592645194397288, 0.7892073057759386, 0.7175933014373127, 0.7310082444905859, 0.7107455741233215, 0.7098361740175465, 0.7574401110689026, 1.0609190526979977, 0.7579324732815403, 0.7276628965440702, 0.8207501476988217, 0.98129424893777, 0.9256312064832282, 0.8370836738503618, 1.0839431700265814, 1.060040766201093, 1.0418524376081717, 1.0609385459461156, 0.7673438955402608]"
gpt_4zero45.txt,107164,0.8900523781776428,98.22,21.72,0.7638969394174949,"[0.6766401047099937, 0.9791555666900241, 0.6906104817362706, 0.6539084928752766, 0.6558081802487825, 0.6909622432075575, 0.0, 0.673467478990263, 0.8259886836320729, 0.6730402342443366, 0.6678694791924655, 0.6592858832002743, 1.019007041926753, 0.6859946741936779, 0.6521780245914284, 0.7122866389102219, 0.8551144144594249, 0.6672681084302181, 0.9408602887308783, 0.9574565470529287, 0.6771202649505853, 0.8951976085159675, 0.0, 0.6636008142066229, 0.687336173582198, 0.6696348209756183, 0.6514039367647564, 0.6742657351299972, 0.7646491705768124, 1.0099194034821442, 1.0193377088324083, 0.9856579805749737, 0.6646893143695507, 0.9415389310119985, 0.8483854281566673, 0.9350249156857963, 1.0078552091068598, 0.8519797448591149, 1.0429751963137495, 0.9846590312453182, 1.0076405607533059]"
gpt_4zero46.txt,84512,0.8638497591018677,88.3,9.54,0.5405035278398362,"[0.7200492846865743, 0.0, 0.0, 0.0, 0.7321856622335728, 0.0, 0.0, 0.0, 0.0, 1.0466677968105536, 0.8142999582362711, 0.7423856207198396, 0.0, 0.0, 0.7393348241668285, 0.8217405713583229, 0.8996220344601126, 0.7262763754762649, 1.1087376513146414, 0.8933212887377718, 0.7344571092488139, 0.0, 0.0, 0.0, 1.0905924719780784, 0.7252809066272806, 0.7257346371603945, 0.7311268011226869, 0.0, 0.7239872824163545, 0.0, 0.0, 0.793079269604351, 1.0058697961020613, 0.7273388982099739, 0.9906230623433124, 0.7247229592901031, 0.9024671343912918, 0.8436833275672478, 1.117763870841348, 1.0792960463292378]"
gpt_4zero47.txt,65074,0.918367326259613,89.96,49.67,0.5966880294660383,"[0.7397204201658856, 0.8905347109920038, 0.9478494376082867, 0.847038278925984, 0.7137565122967396, 0.7306751732250885, 0.0, 0.6506280999283782, 0.9598063714883603, 0.0, 0.7096180809363135, 0.7369361473068726, 0.7451907851825031, 0.9783167240445078, 0.0, 0.7178252825496831, 0.0, 0.0, 0.0, 0.7607162298891897, 0.7085440643565932, 0.736406443829925, 0.7374375351682002, 0.0, 0.0, 0.0, 0.9859100482067407, 0.7297678245980099, 0.7257504947916704, 0.76505771248583, 0.7238685405108295, 0.7111633044888818, 0.0, 0.8881524395944776, 0.8018190640997499, 0.710124097420165, 0.9089614955934252, 0.7227157375196674, 0.9551319880772442, 0.8146664151483345, 0.7101197476780305]"
gpt_4zero48.txt,48257,0.8659793734550476,86.74,29.34,0.4489272689580046,"[0.6922157417930493, 0.7963843514557131, 0.6177277881784582, 0.0, 0.7797595884643725, 0.9428454548779089, 0.6530238715658978, 0.0, 0.7602602040403718, 0.0, 0.0, 0.0, 0.6327128065902244, 0.0, 0.0, 0.9180943097822728, 0.6232672536678012, 0.0, 0.0, 0.6243085823244743, 0.7445224247930736, 0.0, 0.0, 0.0, 0.7781074872436193, 0.0, 0.7780258676187509, 0.0, 0.8634584249871521, 0.0, 0.0, 0.6121062735708909, 0.9595728554219345, 0.0, 0.7914661892787983, 0.9151549326897949, 0.6174662690320695, 0.9161904908758934, 0.7110479347608276, 0.7874614593052256, 0.8908374649596114]"
gpt_4zero49.txt,32302,0.8697916865348816,87.93,31.92,0.6812856837353988,"[0.0, 0.7944768801517487, 0.7944768801517487, 0.0, 0.7944768801517487, 0.7944768801517487, 0.0, 0.0, 0.7944768801517487, 1.0975326801958298, 0.0, 1.067401647379593, 0.8569367604369625, 0.7944768801517487, 0.7944768801517487, 0.7944768801517487, 0.0, 0.0, 0.7944768801517487, 0.0, 0.7944768801517487, 0.9115305629527829, 1.0975326801958298, 0.7944768801517487, 0.0, 0.7944768801517487, 0.0, 0.7944768801517487, 0.7944768801517487, 0.7944768801517487, 0.9986449447110786, 1.1183363770523096, 0.7944768801517487, 1.0975326801958298, 0.9555769630771885, 1.067401647379593, 0.7944768801517487, 0.9115305629527829, 1.067401647379593, 1.0817142364664216, 1.0975326801958298]"
gpt_4zero5.txt,152661,0.9019607901573181,91.6,42.76,0.7520780743088388,"[0.7504770616914263, 0.7581674017468103, 0.669582745193993, 0.7570390597346904, 0.5769367878495355, 1.0001100702158292, 0.7582180426825205, 0.6488106048033138, 0.7853822617289574, 0.7411634021273328, 0.6557625063424367, 0.6079374844734019, 0.7519873834987704, 0.8622550249766738, 0.684348427821737, 0.691822266276121, 0.7270161362178388, 0.7489497229573133, 0.6204199269887603, 0.9426507821780715, 0.8052597216686375, 0.7561598637671549, 0.0, 0.6582233345559836, 0.8097914772516533, 0.7350342809558811, 0.7219097958204252, 0.9678202817522915, 0.7554497726530428, 0.6232309856774259, 0.7778770689258866, 0.6249724561990293, 1.0097024334032751, 0.9133799933158709, 0.8668120333995434, 0.9705475657249539, 0.7966901621305397, 0.7607160537892023, 0.7946749951383475, 0.9663402718273749, 0.7815713992003352]"
gpt_4zero6.txt,150304,0.8529411554336548,80.84,55.52,0.7947306346783332,"[0.766267197289254, 0.6793885169259589, 0.9645314718499597, 0.7103247890649108, 0.8999048953501375, 0.8459475315267134, 0.7904184452649777, 0.6896522357292922, 0.8207304534233391, 0.8334455279966128, 0.9632440515424413, 0.6731044987291349, 0.6226907093765395, 0.8073465384087661, 0.6729715395786809, 0.7458456238268212, 0.700828609698807, 0.7273086335333411, 0.7025624803232529, 0.7261702373263758, 0.6373105364125655, 0.7089821661407548, 0.9186475804514698, 0.6673317362982965, 0.8517581457225037, 0.7202402788210703, 0.97109642156088, 0.7556501023326956, 0.6908245901269867, 0.8986050803425457, 0.6607143576218176, 0.7907762011537128, 0.9409985505141807, 0.8331316752159652, 0.9134547121579278, 0.8347609612040409, 0.9487642795106874, 0.8395839167059236, 0.813039401872424, 0.9764763239726757, 0.8691250169072254]"
gpt_4zero7.txt,151003,0.9186602830886841,84.15,39.17,0.7413421663201638,"[0.7555671211785082, 0.9210022710378589, 0.7854298460145384, 0.9212607074499123, 0.836171971429262, 0.0, 0.7587271700098205, 0.741964311460959, 0.7657108029509936, 0.9797520795611512, 0.0, 0.7637764313438455, 0.7853600606758407, 0.7874874298005108, 0.7382194279437001, 0.7561947251798999, 0.7800151661036022, 0.7785744830796831, 0.754889086275899, 0.7556645528355834, 0.7479096560140014, 0.9388798482674939, 1.0510685590933442, 0.7919771417825017, 0.7881119454227612, 0.0, 0.731935436112194, 0.9833604170583049, 0.0, 0.7394583558399438, 0.7470171973312596, 0.7209068155352621, 0.9298814395571839, 0.753240107005055, 0.8151363414542314, 0.8995437683357742, 0.7598314910353763, 0.7245179471708373, 0.9164011156401132, 0.9533436043428326, 1.0367399877966696]"
gpt_4zero8.txt,151741,0.9396985173225403,93.46,40.67,0.7724647861756008,"[0.8188090797312998, 0.7973613795115828, 0.7922727598261009, 0.0, 1.0282551484723077, 0.7625838193767651, 0.716780515477861, 0.8185491483605872, 0.7100778683094024, 0.9340053979426418, 0.7351255904535792, 0.7345804658601562, 0.7288432465278197, 1.063433088687447, 0.7454320515228473, 1.0060829878662216, 0.7536286001413126, 0.7775327676087734, 0.7347371829528941, 0.739900095781726, 0.7994825557795395, 0.8662349474024345, 0.7547171760637744, 0.726846776738049, 0.7677828623033104, 0.7664377026631419, 0.7758646225334936, 0.0, 0.7172458991714032, 0.7426589294552395, 0.0, 1.0332585511941883, 1.0353817263941563, 0.7451797995107141, 0.7414882511692108, 0.9575736265126975, 0.9319772329536886, 1.0765511360829807, 0.8220117844256788, 0.9454034617538788, 1.0669679966807188]"
gpt_4zero9.txt,150365,0.9292929172515869,82.62,35.7,0.7988733334100542,"[0.8433106660132375, 0.7608248004522166, 0.7619874261116585, 0.7485534848072889, 0.7942251134791505, 0.9370606866006225, 0.9663158583112853, 0.7721889911053389, 0.736506222131092, 0.7623120706534435, 0.7383522814586135, 0.8585208722329558, 0.749025386499065, 0.7894009381598133, 0.7500418209806097, 0.7634124922582619, 0.9835519087081485, 0.9721649476723163, 0.7270143221787008, 0.7362419790329948, 0.8761472502808612, 0.7365757658921757, 0.7499952855066395, 0.8008560252828545, 0.9706816651351508, 0.7743623436622169, 0.7630815240478397, 0.6826006504603394, 0.7458772259895179, 0.7509282379280371, 0.944763060080971, 0.7805095913722787, 0.7491437865369596, 0.0, 0.8955093635161243, 0.8643929895794001, 0.9356323132230179, 0.9518810366134677, 0.8890956233543554, 0.7913613917704198, 0.9493992707327872]"
