,text length,binoculars score,percentage,perplexity,entropy_rate,rates
navensurveyofpro00bate.txt,612620,1.028571486,0,0,0.849960114,"[0.9599466353305843, 0.8603641002586215, 0.7518537556215511, 0.8004034837738931, 0.8787644676694986, 0.9330943709437617, 0.8201991210378186, 0.9612791608250435, 0.8928577932559392, 0.8423214054461908, 0.8823377983900965, 0.2918182543219761, 0.9082449645784266, 0.7278709455130506, 0.8141380355110809, 0.8487134244241269, 0.8202150334917352, 0.7981161582140028, 0.8037126893372991, 0.7851394857710103, 0.7877208839936214, 0.8883405847177682, 0.8337898981121965, 0.8154795444067415, 0.8451881752201084, 0.9571544816060544, 0.9323011251516868, 0.845459199804752, 0.8409449612853982, 0.7654704127587255, 0.8518508112018235, 0.8546902969188613, 0.9299022997538025, 0.8927814423879339, 0.8591626536609454, 0.9635365546753486, 0.9935273222344129, 0.8298989989563466, 0.9058369764461238, 0.9176261611560798, 0.9563108061128943]"
nielslyhne00jacorich.txt,323143,0.988188982,0.016129032,0,0.802717609,"[0.6801272381769687, 0.7904301131125895, 0.8083864656672392, 0.5903265507216747, 0.679188324352749, 0.7441708840667542, 0.6146933748487239, 0.6566633784040611, 0.8384635834837639, 0.7494747516499036, 0.7182710587168093, 1.0333192536744735, 1.0534983873306087, 0.6793705518857327, 0.6289573586526976, 0.6847238929956028, 0.6607483630299477, 0.7609452934479248, 0.8989645367461023, 0.7455028381505018, 0.6992658350481705, 0.6718667457013177, 0.994745060009093, 0.6554111394758352, 0.7777599533774564, 0.6317847580819067, 0.6930871519526629, 0.9362433809645079, 1.0309994479558784, 0.5809917184617356, 0.557458979793078, 0.7003159691393634, 1.0986658519161283, 0.9718131309301091, 1.0631789252196113, 1.0594045844343696, 0.9178134057946132, 0.8730896589161745, 0.8897405231854844, 0.9953836363075333, 1.0961759038534342]"
ordertastegrace00haysrich.txt,277594,0.974358976,0,0,1.154290787,"[1.1268594109014096, 1.1959103883546771, 1.119803079552154, 1.08332951319668, 1.1190594053794416, 1.2072969784910519, 1.1973299380379099, 1.193776921451648, 1.1215637361706117, 1.1998385367004285, 1.1549522444195188, 1.1268358149258557, 1.2190021366371773, 1.123336592053357, 1.1126876134583614, 1.1389266743937623, 1.0986120942120203, 1.1726859729301546, 1.14462248456272, 1.114878584307921, 1.11340155946131, 1.1081392524229166, 1.1362487872310965, 1.1412025508063317, 1.1159422960083585, 1.1330383883845239, 1.1084171916111942, 1.1132015380926203, 1.122955718956116, 1.1112106611528256, 1.2140563502599977, 1.1504722221183572, 1.177557497868898, 1.1976760321354079, 1.2162973084413395, 1.2304732934277578, 1.1772497787520708, 1.231444960407427, 1.1721983575273922, 1.1619280807790497, 1.2215023231185924]"
papersofpeabodymvol47no1peab.txt,709567,0.943548381,0,0,0.958219964,"[0.8753299690237419, 0.950651134976579, 0.8454490313588233, 1.026480377643877, 0.9484664307585114, 0.9036639367081859, 0.8701548522765015, 0.8812344081469248, 0.8410976040619466, 0.8735470533351924, 1.0482321863862747, 0.8280286934948351, 0.8801321731065535, 1.0144872404140297, 0.8596997012982862, 1.1436257438217785, 0.881698524522288, 0.9721030402925738, 1.092486947589146, 0.8820723094746536, 1.025976273577881, 0.706303605647049, 1.0794646628728775, 0.9344791763865362, 0.9807931136227236, 0.8550609816855016, 0.8485040098773146, 1.1701698164218195, 0.9638439034153655, 0.855322512954267, 0.8376177825548818, 0.8359941593639154, 1.0538048671387297, 1.0254757047180838, 1.0946444207725188, 1.0904254370103503, 1.0265811329069872, 1.139974742618216, 1.0344693445194975, 1.004605972356182, 1.1048655581916778]"
partiesandslaver00smitrich.txt,438287,1.005847931,0.090909091,0,0.878122741,"[0.9056848996885525, 0.8404548720220182, 0.8999991011149872, 0.8901835207904315, 0.8348534046140248, 0.9442014604532055, 0.8971617723943989, 0.8640001446473345, 0.722651025049364, 0.9343249704639132, 0.7978645596048082, 0.8848258004673479, 0.8611207296226563, 0.8418835222279962, 0.8960864108553193, 0.8782546641636095, 0.8708478334773948, 0.8768010193874312, 0.8561015823264845, 0.9384868996442021, 0.8691736293968084, 0.8220439214227223, 0.936452603331778, 0.9045262044179874, 0.8915290420819881, 0.8933464337760032, 0.9238167021962993, 0.8124664661510483, 0.8957134206445927, 0.8945746754219441, 0.8981098130495001, 0.8687539101326367, 0.8367368657319194, 0.8553788854605351, 0.9275671354279684, 0.884690332933688, 0.9307741898873518, 0.8687667156752745, 0.8770545488392226, 0.8937675846582371, 0.8820010925901103]"
populargovernmen00taft.txt,315834,1.014217973,0,0,0.786487342,"[0.7893474640341762, 0.7936890697596454, 0.7551050079716319, 0.7717583588378242, 0.7868773123795025, 0.6912751765057732, 0.8331260034492783, 0.8358247536012577, 0.79587507761983, 0.8533699212943098, 0.8194516621183418, 0.7573730413761078, 0.8123065925732648, 0.81187306231276, 0.7525291219505729, 0.7630723555308919, 0.8373919423348761, 0.823247188464989, 0.8194580112152604, 0.814765557814679, 0.8530481390887631, 0.8215928033598154, 0.7639273563444615, 0.8257118537629795, 0.851981303697441, 0.7732882821823017, 0.8160430039106233, 0.723820349445535, 0.8125132938928015, 0.8118951569377039, 0.7053587686989355, 0.7566229227184625, 0.7396449025796822, 0.7900078805135023, 0.7133109735020179, 0.7989101786382885, 0.7578151798186856, 0.7514779580662974, 0.7804784618243602, 0.7035511690368134, 0.7772643857117969]"
prehistoricamer00nadarich.txt,1283540,0.940298498,0,0,1.067091458,"[1.2417922339710676, 1.131124199759785, 0.9061376909409931, 1.2585974339728998, 1.1124205153309088, 1.1434008874909836, 0.8951570875840125, 0.8885561222787256, 0.9095018985216877, 0.9730014390931042, 1.1473457432058944, 1.20777937210781, 0.9012735232318487, 1.1947482452485312, 1.032191902615063, 1.0039733654704326, 1.0379040882784043, 0.9118722294815906, 0.7759306928015799, 0.8873907608500391, 1.215198085650621, 1.1299173391943511, 0.9410196063719711, 0.9292809913126499, 1.2731744328927626, 1.0307670009827155, 1.1197259746804675, 1.1241345757603014, 1.035144789941944, 0.9259500363232579, 1.0866136534885753, 1.0793369541714304, 1.0216315564711698, 1.275472374895555, 0.9906419741584633, 1.1545825764259294, 1.0808242736253915, 1.1703660062241366, 1.2195529633184816, 1.1540272608256916, 1.2332879045564615]"
professionalethi00durk.txt,512426,1.033898354,0,0,0.827831599,"[0.7910569278007988, 0.7968688119714559, 0.7899691985893873, 0.7580247584011347, 0.8009026961024662, 0.7992667193774607, 0.7990391376747499, 0.768220493416871, 0.839485769335681, 0.7245477579413835, 0.804357317704502, 0.8830762501378754, 0.7870537109583063, 0.8329530724639597, 0.8021298851433036, 0.7675909906933184, 0.7940118772364736, 0.7236140383958629, 0.7973710039124655, 0.9641910417148832, 0.8035792579895844, 0.8366118774513103, 0.7825721427278086, 0.7848269878891442, 0.9178972702411836, 0.7995593467421267, 0.8847890752308085, 0.8842998361105029, 0.8435078516438516, 0.8382800563036942, 0.8278658150919339, 0.8156997557049165, 0.8612318420934412, 0.854786397555325, 0.9011071275690693, 0.8586668047462914, 0.9101799847161017, 0.9355855840063761, 0.8427139222801261, 0.8886368280820875, 0.8449663380346261]"
publishingpoliti00lutgrich.txt,270030,1.027210832,0,0,3.559614827,"[1.2343432117546986, 3.718463721544361, 3.5902390641676236, 2.9923056088209674, 3.9803885483416157, 3.4379363471744204, 3.974153963303769, 3.3574326041485794, 3.97258624410763, 3.6057584347797484, 3.897107050338565, 3.670330578108795, 3.9581814630985264, 3.7283089718476243, 3.549921934527843, 3.9838580924987808, 3.8413675702633676, 3.1561985892457782, 3.947385057481213, 3.7837754015854164, 3.906262561688827, 3.966348206693164, 3.9784521002970825, 3.8810692581063524, 3.7118141698287315, 3.8458641659809945, 3.968911671037048, 3.8177263839972233, 3.932334420901902, 3.990456870266734, 3.405979142275553, 2.75064512532033, 2.52267532035896, 3.120717160350332, 3.511773057336987, 3.3952082263780596, 3.585910455321685, 3.567464417098669, 3.2766450493585313, 3.4571148075543032, 2.970792875353335]"
researchdevelopm00buttrich.txt,89175,0.983695626,0,0,0.787354923,"[0.7582634975529116, 0.8606552842831856, 0.7113365043795566, 0.7568378619469451, 0.8276993972371925, 0.7593307450114093, 0.7636045079514783, 0.7079211195173013, 0.8502455054499829, 0.7165474141875414, 0.7275387263628045, 0.7220196482251406, 0.8776353280881165, 0.7469508229412145, 0.72184145912239, 0.7089326560808503, 0.7261988438105177, 0.7221530691297474, 0.9046220496688637, 0.7362125801947443, 0.711835479949098, 0.7774504649817594, 0.7863188483200368, 0.7465583469867798, 0.8582237183624187, 0.7154986914080638, 0.7048979761763998, 0.7833630150602917, 0.8642459403801932, 0.8158498950318004, 0.742179445039436, 0.9123677246877401, 0.7402476042916566, 0.8028671126197758, 0.8256610674006934, 0.8511162249770068, 0.8745547217611842, 0.9057753292190359, 0.7881471562099185, 0.8899551881544596, 0.8778908689306338]"
santaclaracounty00bohnrich.txt,94155,0.992307663,0.006410256,0,2.676528022,"[2.7877866435835275, 2.7752874867884842, 2.841192238543053, 2.899723022424219, 2.7021960488536942, 2.8375274357182625, 2.893193026992589, 3.0086043353533554, 2.8802437583225338, 2.9738831701269035, 0.9382314122489281, 2.7940939112275114, 2.5310569220403893, 2.7979718261936117, 2.034733403382531, 2.899386578564491, 2.834160531819036, 2.7089363366264063, 2.704236783447329, 2.888939386168957, 2.809939408093124, 2.76565974620529, 2.7608085547046746, 2.917972466048998, 2.916507814161991, 2.233806583297466, 2.9163749750308927, 2.8912242400756023, 2.7663776200204095, 2.947267851509205, 2.8162370162983597, 2.844704375930271, 2.7110421960046254, 1.756779204043782, 2.5842324575299633, 2.1753076204712296, 2.681826501344624, 2.65556912229257, 2.6795906151225455, 2.765284716191503, 2.4097515529038636]"
sentimentsactivi00homa.txt,666598,0.963503659,0,0,0.817234519,"[0.8659836746893964, 0.8370406853659134, 0.7847210552028834, 0.8585479463690072, 0.8602717992265785, 0.6873538211672662, 0.7054681080234275, 0.8138556948232575, 0.7700997011183801, 0.843710806320196, 0.8291394781958361, 0.8438977728637762, 0.8238890932222814, 0.8213592229174215, 0.87125775193526, 0.8360680330070571, 0.827228312974605, 0.7870151207863437, 0.8353576779585153, 0.8044476056679654, 0.8776724568505919, 0.871440986042039, 0.8263450271146444, 0.8825018911840584, 0.8025546854063491, 0.7768315229336563, 0.816956596081405, 0.8199806718826373, 0.8132327206839741, 0.8142134630006151, 0.8029577714917526, 0.7556043072100304, 0.813764610191377, 0.7946487278312513, 0.8553971463586281, 0.8022329077442809, 0.8183595847999668, 0.8026118987502121, 0.8315434471565157, 0.8241690829447735, 0.7968824113733473]"
servinguinsacramen00corlrich.txt,210182,0.990610301,0,0,0.920230358,"[0.8974075376165322, 0.9080720277215117, 0.9325825320382493, 0.9648744144246295, 0.9128277455519608, 0.8861035302254083, 0.9709623530079398, 0.7788969113403851, 0.8677917588566577, 0.9555577436167154, 0.9606402095347185, 0.8879695118585963, 0.9208908708993129, 0.8874316049601776, 0.8376806746761848, 0.841181517511053, 0.936779439043241, 0.9648147231398091, 0.8998065413172055, 0.9299977523803508, 0.9337055792045177, 0.955609337103891, 0.8881043222739216, 0.9092160408885388, 0.9462971823413824, 0.8899978309948975, 0.8196795490777999, 0.9471789637004682, 0.9922182070539498, 0.8716807904660585, 0.8863653565079206, 0.8878643988641289, 0.9989795490792434, 0.9955092548838894, 0.9499229201816758, 0.9730861033830298, 0.9327146251195194, 0.9470796441222391, 0.9628163148686437, 0.9595194257503434, 0.9396298839075418]"
socialanthropolo00evan.txt,214063,0.972222209,0,0,0.86546663,"[0.9606008615961411, 0.8115158057483693, 0.8366926122940535, 0.8124295092507742, 0.8247020249914196, 0.9166735949767553, 0.7883157957460569, 0.7739797922613652, 0.8672476087925861, 0.8136836983778337, 0.793504416779253, 0.80554798297977, 0.8944974592925782, 0.8784544410896514, 0.8769453161089003, 0.790576297206377, 0.8418023697983725, 0.7739016094324305, 0.9733061694137738, 0.96836238904481, 0.8647009128597556, 0.8061971010818734, 0.674423828307063, 0.9708424389255806, 0.8462448627394077, 0.9856671307256856, 0.8579350663527401, 0.8400414062967495, 0.9044663554864182, 0.819081534895309, 0.8158840212586702, 0.8271331957713197, 0.9339310293474998, 0.9621637049250492, 0.9196564935903752, 0.85258398801466, 0.9008856687762781, 0.901559291688764, 0.9747770047198644, 0.8553909169558275, 0.9678261133028218]"
socialanthropolo00poco.txt,146427,1,0,0,0.595402424,"[0.9706079883162406, 0.0, 0.844107069399441, 0.8208830481300252, 0.0, 0.940260113050192, 0.0, 0.7966295145861146, 0.8163954660821653, 0.0, 0.8198675424369998, 0.985643523523228, 0.820041462328612, 0.8417626489410195, 0.0, 0.0, 0.832964100925532, 0.8442078144995732, 0.8745984823321981, 0.0, 0.0, 0.8254279897434906, 0.8259968100931776, 0.9876713977406466, 0.0, 0.8429372174733755, 0.8145076991926551, 0.0, 0.9919864047294313, 0.0, 0.0, 0.8433017447855461, 0.0, 0.8978932673716978, 0.9197031739073367, 0.814865281179495, 0.8023665190782504, 0.8384022536637713, 0.9751850299903725, 1.0364023352971266, 0.7868835027156075]"
socialismlesocia00durk.txt,523194,1.019999981,0,0,0.838880778,"[0.9042592526589155, 0.7710607630849352, 0.68015693995991, 0.9209769085453666, 0.7538129340720516, 0.7893260980372774, 0.7884551508253553, 0.7829187194094513, 0.9318901885366139, 0.9940546575276247, 0.8388380986194862, 0.8796075895327309, 0.9234893240190704, 0.6901072780784115, 0.7793235825009689, 0.9444759750988679, 0.8856060021804808, 0.7825974766664584, 0.7577560471687302, 0.8258072504753023, 0.755141464089691, 0.7924618092489214, 0.7846299740790513, 0.883230203502783, 0.772285516902036, 0.8743918267302847, 0.9430280856444565, 0.7385829363369153, 0.7238364146435754, 0.9006697121469169, 0.7568370225788585, 0.7599207313679939, 0.8042000064446653, 0.7994275510105132, 0.9674687988761967, 0.8775345797679102, 0.9605260994900295, 0.8795908500529095, 0.9019119321277518, 0.9747180914443087, 0.9191980341209562]"
socialpsychology00thib.txt,643972,0.995049477,0,0,0.869684508,"[0.8270696198269972, 0.9012627411807611, 0.8382904887783809, 0.9199431230246174, 0.951944372383569, 0.9376870008274475, 0.8706868310201015, 0.8179298566644376, 0.9177115284999118, 0.8752744498965321, 0.8505093858614529, 0.8924404179360651, 0.9090333361883107, 0.8221069789031922, 0.9203442025635344, 0.8458466160471797, 0.8826019980453563, 0.8371609601485441, 0.8375513969370741, 0.8852450314004511, 0.8464446940461108, 0.8643200638431747, 0.8292191281918122, 0.8616268108869914, 0.8559846150422283, 0.8272648524592174, 0.7742323685015137, 0.9512933407786456, 0.6904303000258092, 0.7394287843712024, 0.8738846969580185, 0.8320182421058786, 0.9418109704531188, 0.8957940231954306, 0.9640752017897912, 0.9431186169531725, 0.8475205186834629, 0.8886935404589128, 0.9135741122421366, 0.8494914242327223, 0.9261981797554332]"
socialsystem00pars.txt,1648893,0.994897962,0,0,0.748109747,"[0.8039555815845992, 0.6382582631856621, 0.7745706304678366, 0.7981349398755236, 0.7837185227555336, 0.7678417305385123, 0.7489809856381303, 0.814036029857623, 0.7176856952781353, 0.7650080535077907, 0.719387645726278, 0.760256876666659, 0.6960942884144007, 0.7302532477184756, 0.6653556857442763, 0.688910705165997, 0.7748664413603844, 0.7221583732664458, 0.7862838511743635, 0.7135503615742946, 0.7441273582093763, 0.7867571231419456, 0.7484258007277313, 0.7168159600623982, 0.7875739163918296, 0.6958801209756784, 0.741931017726876, 0.5751192407411339, 0.8698918437572885, 0.6737047910732009, 0.7086605481919118, 0.7477914944169534, 0.8529046199073249, 0.6962162295349178, 0.834926172265883, 0.8120212459544247, 0.7947807175795689, 0.7462807093039293, 0.7966370464003163, 0.7102553016915534, 0.762490450883238]"
sociologicaltheo00pars.txt,974012,0.983050823,0,0,0.748591742,"[0.834889675439306, 0.8463041326193278, 0.6604800176974267, 0.7393016485606936, 0.8039487978311328, 0.6618583370900507, 0.686489942731573, 0.6641671451751519, 0.7402417632049145, 0.7570747668846165, 0.7530093868555328, 0.6762883922484346, 0.7262417985634253, 0.7369311237605914, 0.8302004430409425, 0.8535176706029463, 0.6927314376415686, 0.8161120921829005, 0.6787464359206116, 0.6466256733121365, 0.7313184867769952, 0.7299181425244201, 0.6017258823263287, 0.7542044742738794, 0.5860710575092792, 0.6761148168531191, 0.7650954319191985, 0.7149150921835221, 0.7921085457596122, 0.7811089321257129, 0.7421434346329536, 0.8378770365061219, 0.8575565077881201, 0.6929404767893711, 0.7561547672097826, 0.8192775122192936, 0.7262943052502889, 0.790597800507538, 0.7995068161310873, 0.8788486820807061, 0.853322558217259]"
sovietmarxismcri00marc.txt,396672,0.943589747,0,0,0.794382497,"[0.8731029921391804, 0.8778092452486159, 0.0, 0.8299825832264383, 0.7478217316117152, 0.8645872850375175, 0.8757358657263592, 0.8777406416146829, 0.9377562836087068, 0.8368885640846415, 0.8994271445658328, 0.7562085471603396, 0.8641456812132852, 0.8459078917421905, 0.0, 0.9544305795334983, 0.8425777983028659, 0.8699488289996697, 0.8782233839753677, 0.9727838161845573, 0.8351840866563734, 0.878974856345268, 0.9484699107246193, 0.17556505303456155, 0.9614249048592789, 0.9090440474372741, 0.8515621049815321, 0.8593718115488711, 0.7806557620358492, 0.8921854604976217, 0.0, 0.8368216557159907, 0.8323454406022519, 0.9166403963659474, 0.8741329186147213, 0.9306631722003341, 0.8578418921202535, 0.8523700147158902, 0.9326820516907018, 0.9789927466614093, 0.8596752154495667]"
spiritofprotesti00wood.txt,301979,0.964912295,0,0,1.598978331,"[1.6085074791174223, 1.575760134196915, 1.6681242741846918, 1.6170798851766532, 1.59341510453214, 1.6693223082584228, 1.524894104718143, 1.5954511648532004, 1.356639780172427, 1.6593771713423004, 1.522996730620311, 1.5991733103138315, 1.5484027407437957, 1.5341417089770315, 1.6114268313273328, 1.5792717574947903, 1.6560038550346996, 1.5275485812184877, 1.547706431424301, 1.6343279882851032, 1.5994607739735285, 1.5650777911244382, 1.6147484811364294, 1.6816346734261187, 1.5867582248192282, 1.6256627705616435, 1.5748585037315548, 1.5230724886201294, 1.579700226748621, 1.6209458936176067, 1.5665352414687888, 1.602827079987582, 1.6455772186875264, 1.657760234456043, 1.660283776627958, 1.5437868689283902, 1.67485046002063, 1.6565797142044507, 1.6760036015338062, 1.6365622491786391, 1.6358539444741096]"
staugustinesconf01augu.txt,782267,0.924623132,0,0,1.414378961,"[1.4061870884112637, 1.4367358770481846, 1.4268734753630639, 1.455053099061326, 1.3857928461491733, 1.333313869237741, 1.3919034408596915, 1.387205981376627, 1.4426940090908202, 1.3362341536479427, 1.3658955344041377, 1.3124882735218457, 1.3312314439349155, 1.3416956133379403, 1.4616656483063586, 1.3517542388586954, 1.4453067147390428, 1.4217016069843038, 1.3751026395707424, 1.401171004302447, 1.380658097958733, 1.4836735521024949, 1.3914512657189015, 1.4381315781318091, 1.3518734697894843, 1.4871444483995515, 1.3728057541703924, 1.3972597194535044, 1.4598214480478553, 1.4346660544078673, 1.5045658883824646, 1.3802251299118258, 1.46974780024425, 1.3657423486475722, 1.466209351818421, 1.468784406375108, 1.485627571719196, 1.4533970862286125, 1.447732131136895, 1.4834725275833351, 1.45654119685828]"
staugustinesconf02augu.txt,803713,0.917808235,0,0,1.416730279,"[1.3785276434037237, 1.3696111065056467, 1.4439519917554158, 1.4881600998042637, 1.3425015812998733, 1.4681127973836787, 1.3951720541909296, 1.3810155016581391, 1.3354526132656386, 1.2973183863593836, 1.4282784327431703, 1.5193149855804535, 1.4440526062528738, 1.3531320942906715, 1.4622053018410333, 1.391369716152601, 1.466471721556699, 1.3530673474201913, 1.3979838360400443, 1.411462348797604, 1.3409722162711257, 1.4584373738361682, 1.3347404614597782, 1.4153369980570865, 1.453739895692863, 1.414748348196821, 1.3213377669849933, 1.4518633766957647, 1.4369361223025916, 1.4440784447117234, 1.4160195025838374, 1.3539292962477627, 1.4888014420502589, 1.4699419960596662, 1.4865901129147907, 1.3774311230190908, 1.4179926941815464, 1.4776261674956364, 1.4468152408433808, 1.5051403673847787, 1.4463003094721947]"
structurallingui00harr.txt,817379,1.004065037,0,0,0.694446506,"[0.7383000925466443, 0.7534591267990499, 0.7419181378538828, 0.7231510963596567, 0.7022211175268328, 0.6165667956978043, 0.6876339532718454, 0.6966147482722369, 0.7108563667849084, 0.6887331986909901, 0.6614752221515382, 0.7051679703557205, 0.8232378677552685, 0.6192106122924995, 0.6680668689178089, 0.7252534753063987, 0.7002449639891796, 0.7368180270124601, 0.7467242878770239, 0.6792582177471561, 0.6594790328039082, 0.6455568716823735, 0.6838885068464188, 0.670974955321781, 0.6421770756281543, 0.7575873472661353, 0.7347889370275762, 0.6893870938366115, 0.6850834197521057, 0.703588267552433, 0.760807522700031, 0.678475205476779, 0.6619465333687219, 0.6813031491135667, 0.67135713264506, 0.7044714876037145, 0.6705721631188013, 0.6520467069838333, 0.6901542695875542, 0.6964420490590185, 0.607306852483391]"
structurefunctio00radc.txt,438003,0.912195146,0,0,0.779650861,"[0.8431062792224612, 0.8167466408817698, 0.696472199030334, 0.8641777278677729, 0.782489825952053, 0.9387968278264212, 0.9498791043452761, 0.0, 0.8354725659158084, 0.9237773528885717, 0.7627510779235723, 0.8409640231359783, 0.8551707913140435, 0.7875309579939187, 0.8172043734371396, 1.0022659394476652, 0.7454109705417841, 0.78117409993171, 0.9306699064565078, 0.7874654178207252, 0.0, 0.740713669808084, 0.0, 0.6799217581875768, 0.8307212466722558, 0.8419288640013499, 0.855447524657878, 0.7624419236404361, 0.8102479625028813, 0.7587736682743909, 0.8422915147859111, 0.806215139225982, 0.89433591762737, 0.9330948780412577, 0.8859750584190078, 0.8897677959689364, 0.828795581391245, 0.9780756347732651, 0.9465936212801581, 0.8827598982820929, 0.8360575650377488]"
structuresentime00need.txt,248879,0.966101706,0,0,0.812144761,"[0.8481423825779174, 0.6364170547145948, 0.8697461115769264, 0.8782793547857715, 0.8498718088796106, 0.8452243203284538, 0.7635330621257459, 0.7762359136242447, 0.6941511344775503, 0.7332959554340996, 0.696900237175446, 0.8662996386991733, 0.8131232403651621, 0.7321847500613359, 0.8636307097757131, 0.7591905430629234, 0.8345378468746153, 0.8807872189212967, 0.8789075261305958, 0.7145063627838821, 0.7471611558851243, 0.79268679805522, 0.8167634918308949, 0.932606240038614, 0.8098619364597991, 0.8145983817464788, 0.7576329345105091, 0.8367434789769909, 0.8694432091409273, 0.8314730054874386, 0.8308182049866255, 0.8291487769063463, 0.8713012454034035, 0.8126159956189994, 0.7563434535178892, 0.7327705721715283, 0.837818063984863, 0.8974635748747545, 0.8634693229079016, 0.8827860559016273, 0.8394641254199775]"
sundialsrosesofy00earlrich.txt,713443,0.965853631,0,0,0,
technologistview00joslrich.txt,232223,1.016216159,0,0,0,
textbookofabnorm00dorcrich.txt,2207264,0.905349791,0,0,0,
theoriesofsociet01pars.txt,4128731,0.886524796,0,0,0,
theoryofcollecti00smel.txt,1028547,1,0,0,0,
thepardoners00crotrich.txt,274426,0.972549021,0,0,0,
towardgeneralthe00pars.txt,1654910,1.007407427,0,0,0.833026544,"[0.6867489642630182, 0.9245645078748409, 0.933055221559566, 0.8942129523132434, 0.8543077272383345, 0.7118242540066996, 0.8824680279182155, 0.9363978890605461, 0.7375528689855877, 0.9960271501561532, 0.8086960719853307, 0.998274506949593, 0.8122180745396044, 0.7595644735433049, 0.8509697349106018, 0.8901391843328971, 1.164102135156589, 0.8410669231951284, 0.84812807571378, 0.9078018517890093, 0.5379054911160784, 0.894135634176161, 0.8185154904222319, 0.7842431865774255, 0.7565405214144675, 0.7914958827557744, 0.6514671781691237, 0.7825585736132575, 0.5655708291208172, 1.3488902685244726, 0.6979667615759062, 0.7735032772386338, 0.8594610511602161, 0.930500306902965, 0.8058944680078144, 0.7503123018545612, 0.7854692533860612, 0.7823437450695112, 0.8265478646908041, 0.8109435570558471, 0.7617020785505916]"
whalingequipment00waterich.txt,111540,1.014150977,0,0,1.436035021,"[1.534098776885652, 1.5103073091026766, 1.2756800050088994, 1.2636660452861446, 1.449436842555192, 1.5104811819022261, 1.3008030463247937, 1.5256351671867443, 1.4208515561042756, 1.531081576045157, 1.4565205616938879, 1.365332577397364, 1.462353945208649, 0.9430159831402248, 1.335342941272522, 1.5292475531768501, 1.3632885033519773, 1.5415657404437126, 1.475700373432179, 1.4905545596674712, 1.3731854154777872, 1.5666090381177602, 1.2804078403752184, 1.3055723233624525, 1.510945647751965, 1.5344265490707787, 1.245486771057021, 1.3279220685632005, 1.5875309150488983, 1.5331064834303632, 1.2905562621637972, 1.5684739049209506, 1.5923993081623629, 1.5176736035671599, 1.2081651957735047, 1.5427562165479036, 1.4204282049262693, 1.4702506481589717, 1.5618340661564576, 1.6031148045705297, 1.551626348227505]"
whitecollarameri00mill.txt,720587,1.013985991,0,0,0.706059035,"[0.7318868131243128, 0.9930590503366533, 0.8606089209632628, 0.7558489804332762, 0.0, 0.0, 0.7259506165712969, 0.9615770367366526, 0.7645435488625772, 0.7492533744379185, 0.7837196404880483, 0.780803287491627, 0.7440572949047917, 0.7594358249457566, 0.0, 0.7815740441058712, 0.8434862202608271, 0.7823847939328353, 0.8913546781061915, 0.7735587323720494, 0.0, 0.795790588973817, 0.8894556129448947, 0.8350915635548375, 0.7987575630414342, 0.8416805738302484, 0.808809356883373, 0.8157054826597833, 0.6890647940344127, 0.0, 0.940362812626685, 0.0, 0.9635921901852366, 0.8569857575508923, 0.9738692813006226, 0.8738884635074239, 0.8316665171372694, 0.7686262129267024, 0.9073429247853835, 0.8829897916418337, 0.791638086679832]"
