,perplexity,prediction,percentage,entropy_rate,rates
83,63.84,Human,3.77,0.49196158767611026,"[0.0, 0.8225163500585092, 0.8771894012418572, 0.9110964820988859, 0.8286619343492022, 0.0, 0.7417627880398575, 0.7250164493241211, 0.8296177393492914, 0.0, 0.7644824900731004, 0.0, 0.9485980550892618, 0.7982755184049044, 0.0, 0.7552067170870485, 0.6276635815945742, 0.6113814807451212, 0.7985006869230803, 0.0, 0.8341065118343219, 0.0, 0.23519334199996628, 0.6752480962764189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7543302413209569, 0.8624678619274267, 0.8158027868646016, 0.9042017356691043, 0.701906962505529, 0.8447648405377642, 0.7934297310513466, 0.9032675673869222, 0.8057357429673453]"
84,55.22,Human,9.3,0.33760017699613404,"[0.8239524174562041, 0.7631935298563561, 0.6540138104229559, 0.7165094757606926, 0.0, 0.5682331790445266, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7281197817534836, 0.7386321485350702, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7905154786191543, 0.0, 0.7708767142269577, 0.0, 0.0, 0.0, 0.0, 0.7327959137120045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7433867224880297, 0.7034501545298805, 0.7759765889039014, 0.7296657879398423, 0.629502600491079, 0.7345469815828941, 0.7305817924541471, 0.7598732689322794, 0.7477809101320347]"
85,47.89,Human,3.7,0.29106810028695584,"[0.7855499227081081, 0.0, 0.7269180283064496, 0.0, 0.0, 0.0, 0.0, 0.7148636033737185, 0.0, 0.0, 0.625930563517122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8461372877666015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9061520103916496, 0.0, 0.7732641067967322, 0.4983958030846113, 0.6980191818686421, 0.5956996490678126, 0.7236446089614124, 0.7949158430851173, 0.9105152017898407, 0.0, 0.9025002690948685, 0.7284665008377196, 0.7028195311147832]"
86,65.97,Human,7.14,0.31332032472109195,"[0.8655638153106516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6562471653873223, 0.0, 0.0, 0.9574519452210062, 0.0, 0.8066474199070736, 0.0, 0.6941170624310092, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9229644979327143, 0.7086379311171908, 0.6713247392880282, 0.6701808251865207, 0.0, 0.0, 0.0, 0.0, 0.7352122390598291, 0.0, 0.7562274898796569, 0.9305751884169207, 0.7364785428269709, 0.6790801458146652, 0.6959159481210937, 0.678932326671754, 0.6805760309923611, 0.0]"
87,89.5,Human,9.74,0.5439733525462405,"[0.8278471320426248, 0.7159902503398615, 0.8776335395538771, 0.0, 0.843489987300023, 0.0, 0.8725966698983278, 0.7343399098044042, 0.0, 0.0, 0.6679151566307119, 0.0, 0.7019113219362384, 0.5032583277762969, 0.8374022959099621, 0.0, 0.0, 0.7733054332731722, 0.7620856375907146, 0.6034821615758734, 0.8113428307089581, 0.0, 0.0, 0.8883946194233584, 0.0, 0.8106345921468839, 0.0, 0.0, 0.9252260867989439, 0.8771536939293685, 0.0, 0.7749401464253071, 0.8595017159592451, 0.8730902571103824, 0.7525224865792552, 0.8732910814825817, 0.8149884652248722, 0.7671981551275213, 0.7806970043836572, 0.8675528578165124, 0.9051156376469208]"
88,68.73,Human,1.59,0.22540136105851616,"[0.0, 0.6870282288315642, 0.0, 0.0, 0.7402084120155258, 0.5100187883398574, 0.0, 0.757651558277284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7425020540531188, 0.7378598510201845, 0.0, 0.7332670558316993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7169246095493614, 0.7332504844799697, 0.7398785731288698, 0.6896691498668248, 0.0, 0.7209056939533838, 0.7322913440515172, 0.0, 0.0]"
89,59.71,Human,10.11,0.42332489637950577,"[0.0, 0.0, 0.0, 0.7106455828678244, 0.6993634910341833, 0.0, 0.0, 0.6149620190699114, 0.0, 0.0, 0.8286535156520389, 0.6740581278625613, 0.0, 0.7858901852409802, 0.0, 0.6576426616274554, 0.6706227550402624, 0.7432060793203338, 0.0, 0.0, 0.0, 0.6979067392729957, 0.6469832383471588, 0.7386656622057027, 0.0, 0.0, 0.0, 0.7739348040413035, 0.674123486380182, 0.0, 0.0, 0.7895087573224646, 0.745031098723191, 0.686129995256017, 0.7981075576845468, 0.7959089404085952, 0.7305158582310519, 0.6749353191504618, 0.7771124382094284, 0.647029769962974, 0.7953826686481131]"
90,63.22,Human,1.26,0.29353717053092915,"[0.0, 0.7524010214999914, 0.0, 0.0, 0.8598743370498193, 0.0, 0.6670803612015718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7605593552323203, 0.6556553144721536, 0.0, 0.0, 0.0, 0.0, 0.6975188604727771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9070550656282909, 0.6957566060796045, 0.0, 0.7456573285181992, 0.9149936244526182, 0.8435187293261516, 0.7010850594910434, 0.6549713150375333, 0.6288799046432072, 0.0, 0.8653799597644827, 0.6846371488983287]"
91,64.06,Human,7.62,0.43436427018111234,"[0.0, 0.7453356702892218, 0.7084449419910893, 0.0, 0.0, 0.6073290964038364, 0.0, 0.745506935429129, 0.0, 0.0, 0.0, 0.752638259989795, 0.0, 0.0, 0.0, 0.0, 0.7575907959894701, 0.7513772790304558, 0.0, 0.0, 0.7572494964161571, 0.7480378163036299, 0.0, 0.7732794873733707, 0.7464054953718242, 0.0, 0.7485215535987899, 0.7408103571002418, 0.7386672345805777, 0.0, 0.0, 0.7838799750126025, 0.73029380227509, 0.6631316596127064, 0.7504912078794297, 0.7503192228065512, 0.7296239942052654, 0.8270844080826557, 0.7627084468561225, 0.7548596050858642, 0.7353483357417269]"
92,28.09,Human,2.99,0.35139370216227467,"[0.7483247291064465, 0.0, 0.0, 0.7455656658631608, 0.7758276783220932, 0.0, 0.0, 0.0, 0.651733778165415, 0.0, 0.8454284343328123, 0.7246681615628057, 0.6723769124709404, 0.0, 0.0, 0.7531515609363296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7892247237259593, 0.0, 0.0, 0.680773443639945, 0.0, 0.0, 0.7967476124398376, 0.823978937013776, 0.7622753087549465, 0.8253523713348971, 0.7380936850287902, 0.7494798577151748, 0.7382433997313287, 0.712165610600291, 0.8737299179083123]"
93,85.52,Human,5.0,0.4421861114234403,"[0.8309140214890482, 0.0, 0.7677812014546674, 0.0, 0.0, 0.0, 0.7439845904885453, 0.7578273310780452, 0.0, 0.5929683701479842, 0.0, 0.8987549336823691, 0.0, 0.7578273310780452, 0.7703612944534463, 0.0, 0.0, 0.0, 0.7217230512416662, 0.7134593475541284, 0.0, 0.6772603709393481, 0.0, 0.0, 0.7868911379535096, 0.7649196898437989, 0.7578273310780452, 0.0, 0.0, 0.7245038521394529, 0.0, 0.0, 0.8050091775203084, 0.754015641260768, 0.6868579700203086, 0.8471589228134341, 0.7668968815326642, 0.7388052800501074, 0.7573024509498723, 0.7772983132063468, 0.7292820763851414]"
94,53.91,Human,14.73,0.459529009684096,"[0.700476547830455, 0.0, 0.0, 0.0, 0.9009752527500935, 0.8172501253112384, 0.0, 0.0, 0.0, 0.6701769989777496, 0.7051641630335198, 0.0, 0.0, 0.756588089436665, 0.0, 0.0, 0.0, 0.7470978596253502, 0.0, 0.7698608398856667, 0.7214913134990699, 0.8306152352699256, 0.0, 0.0, 0.7775166767776535, 0.7447222235017912, 0.0, 0.7621641396306427, 0.0, 0.0, 0.9570850881471503, 0.7677175178620456, 0.7053316840560866, 0.8696103180088796, 0.8337908055221006, 0.7226781854816462, 0.7885349708217322, 0.7318399116126981, 0.7333020816094964, 0.85036543627592, 0.9763339321203592]"
95,44.23,Human,50.83,0.25367699700304336,"[0.7002192945150382, 0.0, 0.0, 0.0, 0.6068633542159513, 0.0, 0.0, 0.0, 0.661601757025926, 0.49321335864191024, 0.7270182541420428, 0.5521066605403516, 0.0, 0.8010908120131796, 0.669923456409122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6427501739076236, 0.6331795994875403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5112103452423153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7601158914952489, 0.642653722729804, 0.7545162711084947, 0.6437046338438163, 0.6005892918064136, 0.0]"
96,66.42,Human,8.99,0.4650228923574823,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.6975535578409012, 0.7114355526965158, 0.0, 0.0, 0.0, 0.68370755053247, 0.6985501836587122, 0.7301647720519288, 0.9178394824613723, 0.7325694290775681, 0.0, 0.0, 0.8373692168526714, 0.7963100766729788, 0.7128817743350568, 0.7950806509825926, 0.0, 0.8018216116634755, 0.6838939026703966, 0.0, 0.734591269349458, 0.0, 0.0, 0.8470492004433967, 0.0, 0.0, 0.6806507625345164, 0.6843417834250128, 0.8384825870252773, 0.7380190785804701, 0.8878273189757214, 0.7189078697284897, 0.8198339621803985, 0.82152911334561, 0.803842561639725, 0.6916853179320569]"
97,50.04,Human,31.35,0.4440985848842264,"[0.7369012899900461, 0.0, 0.0, 0.7563223748364685, 0.7313315683815742, 0.0, 0.6696868544816016, 0.0, 0.0, 0.5332690932544558, 0.0, 0.6834305328658357, 0.7420089217076106, 0.0, 0.7249740748105646, 0.6280587700530801, 0.0, 0.7240108554322127, 0.0, 0.6214138923941895, 0.0, 0.7114774839787611, 0.7355650865545122, 0.7450766232202731, 0.7071460490600645, 0.0, 0.7318463053577509, 0.0, 0.0, 0.0, 0.7426581680810767, 0.0, 0.7482775071805446, 0.6032785512311771, 0.5881895362559231, 0.7470645873637973, 0.7395617398405059, 0.7064959488762159, 0.70596833564333, 0.7008171874603801, 0.7432106419413292]"
98,40.24,Human,41.01,0.2663462867442023,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5565049419601408, 0.7515753120974858, 0.0, 0.517748480495042, 0.6276318236455443, 0.0, 0.0, 0.0, 0.7721820691815892, 0.0, 0.0, 0.0, 0.0, 0.7154108609025422, 0.0, 0.7535555678941619, 0.0, 0.0, 0.6225113162505045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7028195311147832, 0.760462377289192, 0.6977175860983742, 0.6716530137554771, 0.6596699332569725, 0.6625273466803699, 0.7791509381569257, 0.6690766577331868]"
99,77.63,Human,32.82,0.6180432447245149,"[0.4310167378113396, 0.0, 0.9404675722200722, 0.0, 0.9276194308586192, 1.038740793143324, 0.0, 0.6955261773124236, 0.0, 0.5896261287560294, 0.0, 0.5851998768334369, 0.960398034335347, 0.0, 0.9241109256333937, 0.0, 0.0, 0.7782344972630757, 1.0012891049740476, 0.9454079724454312, 0.8687804644601181, 0.0, 0.0, 0.866579212644794, 0.7429757456285913, 0.863001994671345, 0.7984567745859223, 0.9154134133122788, 0.9725249055128493, 0.0, 0.0, 0.9914199003801674, 1.030425392523415, 0.9571721942638066, 0.915280529343793, 0.9952190872034387, 0.8604267397369917, 1.021270564761704, 0.8384105846054752, 0.9957323317952514, 0.8890459466886306]"
111,72.16,Human,0.79,0.48982281462091876,"[0.8299123278556324, 0.0, 0.0, 0.7519558018041682, 0.0, 0.7858062337556979, 0.0, 0.8284263520961068, 0.0, 0.8373133109672375, 0.0, 0.7293142345289795, 0.8063784010250085, 0.6031171012150874, 0.8186755702866567, 0.7514780812427233, 0.0, 0.7932119526485187, 0.0, 0.8263451874618837, 0.0, 0.7428431722730511, 0.0, 0.0, 0.0, 0.748616636106024, 0.0, 0.0, 0.719395957134767, 0.7268275003374911, 0.8569675222044743, 0.0, 0.8033487630570397, 0.7659092101092436, 0.7260816535701218, 0.7640525927827982, 0.8492347225704313, 0.698774919109233, 0.796362255818324, 0.7746468512777536, 0.7477390882192121]"
112,81.58,Human,3.78,0.29298756481957544,"[0.0, 0.0, 0.0, 0.0, 0.6718546486202557, 0.6753636279940809, 0.0, 0.0, 0.7642478744778803, 0.6493185533264152, 0.0, 0.0, 0.0, 0.566558556519194, 0.0, 0.7586112200514565, 0.6919038672043399, 0.7443273285470672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7661576109954672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6637114196724548, 0.6619738461512612, 0.6960851645638787, 0.819454516111165, 0.6820875186942502, 0.7289506707820721, 0.0, 0.6937424786074297, 0.7781412552839233]"
113,75.55,Human,1.37,0.6955486758050061,"[0.9448896783611126, 0.0, 0.9144995695739525, 0.8812908584823689, 1.1275168416307233, 1.1490979247454565, 0.0, 0.9575535025539933, 0.9331389840337552, 0.9388077889436872, 0.0, 0.0, 0.8687533830243903, 0.8751109238038034, 0.9144227325515073, 0.7239745148013158, 0.8542623399729564, 0.0, 0.9258880716281935, 0.9191178822972772, 0.9772664446834743, 0.0, 0.9167193025083907, 0.873320526564714, 0.922620941512671, 0.944544630252454, 0.0, 0.0, 0.0, 1.0917225564422446, 0.0, 0.0, 0.9470373765272175, 1.1231056565444357, 1.1234778488029633, 0.8870865439069809, 0.8994729473360373, 0.8828579137911765, 0.8179514129003088, 1.1444339081889199, 1.0375527016387673]"
114,97.4,Human,2.96,0.689116039000107,"[0.7876186713340824, 0.7537377418893622, 0.8106365950168587, 0.8120338412094923, 0.8276416301316638, 0.7216995052297449, 0.8300320714885722, 0.8763169808051423, 0.7975702556200989, 0.7457711839563284, 0.8981492231382977, 0.0, 0.8861120169643357, 0.0, 0.7104094399725803, 0.828159177645498, 0.8214216227939616, 0.0, 0.8388988027426628, 0.0, 0.7882334590456338, 0.7917105438583572, 0.7873710211994002, 0.0, 0.0, 0.8278078662083908, 0.8553691399767955, 0.7631616967866554, 0.899110350429381, 0.7192415956205437, 0.9011683963092354, 0.8442051011309168, 0.798984463798378, 0.8035189725099866, 0.7281808238746916, 0.7251653455659464, 0.8694250974689528, 0.8051212822448928, 0.812409952761651, 0.7998422498339565, 0.7875214804419325]"
115,59.93,Human,0.0,0.5592677402830039,"[0.0, 0.7878516200263788, 0.0, 0.0, 0.0, 0.7329489073107651, 0.8200535691797642, 0.0, 0.0, 0.6465478410569141, 0.7549336320446177, 0.8247917565886643, 0.7237807721767884, 0.0, 0.0, 0.8180523564230504, 0.7891702132947722, 0.7325656999378795, 0.788328436326581, 0.7795186415880593, 0.7524250229041173, 0.7783078747102763, 0.0, 0.8048476094555438, 0.7087278919342368, 0.7783078747102763, 0.0, 0.7584691149729156, 0.0, 0.7692168529365934, 0.7376174285633159, 0.788147711466463, 0.7381249997611408, 0.7348734842428577, 0.7493172371380389, 0.7155411726126173, 0.8582105462030792, 0.7774184897548204, 0.7522095276932257, 0.7374905783765566, 0.7921804882128529]"
116,44.48,Human,0.83,0.26932460171489714,"[0.0, 0.0, 0.0, 0.7128506068636318, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5577811622814607, 0.0, 0.6239526774248788, 0.5417569625063346, 0.0, 0.6141091426112708, 0.0, 0.0, 0.0, 0.6330872475356079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7699134871568629, 0.7289604600430812, 0.0, 0.0, 0.6316702209238187, 0.0, 0.0, 0.657273438866815, 0.5908540643635235, 0.6397436945832673, 0.6084845007709322, 0.6858247512930776, 0.7349170376822637, 0.6892490650379057, 0.6218801503660508]"
117,68.37,Human,2.76,0.4251785599419195,"[0.7111172838404866, 0.0, 0.0, 0.0, 0.8827515633520989, 0.7154144993134559, 0.9147622699781179, 0.667612737930087, 0.5377925206794367, 0.0, 0.0, 0.0, 0.0, 0.7252910027528469, 0.0, 0.6924751037070203, 0.8353922813133134, 0.7029532359727354, 0.6714500125146693, 0.7037631330030604, 0.0, 0.7252910027528469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6907849074420525, 0.6630497825738481, 0.8834846214893304, 0.7143048814915881, 0.6912062190193784, 0.7559251514048426, 0.8256523401058784, 0.7063837042678142, 0.659564024336644, 0.6858078943054372, 0.670090784071709]"
118,65.2,Human,2.05,0.34255136156030497,"[0.5923262501927723, 0.0, 0.8244353488362697, 0.0, 0.6905861898002592, 0.0, 0.6155135100870261, 0.6767242447691503, 0.0, 0.0, 0.0, 0.0, 0.5704452934893905, 0.0, 0.0, 0.0, 0.0, 0.803083902219805, 0.7579947754523002, 0.0, 0.0, 0.0, 0.6886553380744648, 0.0, 0.6602970197700789, 0.0, 0.0, 0.6341384467208632, 0.7441671395026468, 0.0, 0.0, 0.0, 0.0, 0.8163716347348939, 0.7001441266853082, 0.7025122350758761, 0.7375017057432143, 0.6820625768181817, 0.7984685267771937, 0.743971694789597, 0.6052058644332133]"
119,64.81,Human,9.66,0.5216046426592735,"[0.8182519014539007, 0.0, 0.7921111079796471, 0.8050301914789226, 0.0, 0.0, 0.773975817827917, 0.698285343315269, 0.0, 0.7429852761311067, 0.7441166073147975, 0.6674194028470656, 0.0, 0.0, 0.7926552216612612, 0.0, 0.7577211034630789, 0.0, 0.8131055223107272, 0.8135265004327081, 0.7390537876407826, 0.7573572818804644, 0.73618620612295, 0.737571855634296, 0.0, 0.0, 0.8066017790397182, 0.7899312111083342, 0.0, 0.8232479518678884, 0.0, 0.0, 0.7830057279811423, 0.8155563194762087, 0.6930214037097414, 0.7029530830746243, 0.7420777345327207, 0.7285205975490943, 0.7554650120512459, 0.8159214005227803, 0.7401350006218119]"
120,43.28,Human,10.57,0.2887932963407985,"[0.0, 0.0, 0.0, 0.0, 0.7929386265175478, 0.0, 0.0, 0.7585226054662779, 0.0, 0.5758158300068483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7320843779208966, 0.0, 0.7276472228104355, 0.0, 0.0, 0.7526018754298943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7829984905762769, 0.0, 0.728955431510519, 0.7485987609940102, 0.7739020832852502, 0.6822789662116994, 0.748011118389084, 0.7196443055818122, 0.0, 0.7777288534776718, 0.7861364765288571, 0.7526601252656563]"
121,88.91,Human,2.55,0.40484218737154265,"[0.0, 0.0, 0.6922157417930492, 0.6099124060335495, 0.6224377020931199, 0.0, 0.5494190529683363, 0.636825443827915, 0.6218760921847399, 0.0, 0.0, 0.693045667879282, 0.0, 0.6024466870118452, 0.6587813545947053, 0.6812986824432432, 0.0, 0.6155601999224322, 0.6359823397573023, 0.0, 0.0, 0.6759662511857959, 0.0, 0.6969035463388562, 0.6034605186220718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.622554772703498, 0.6459280731669871, 0.5956535920658687, 0.6538671198035514, 0.6289980069807664, 0.6737518934709598, 0.6368343426296603, 0.6376746291610892, 0.6707506906076908, 0.6127144469262784, 0.6236704280606575]"
122,92.84,Human,6.9,0.33566114945429965,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.7640573861946057, 0.0, 0.8222846351680768, 0.0, 0.0, 0.6047993851528838, 0.0, 0.0, 0.7569879250695873, 0.0, 0.0, 0.0, 0.7598501783308149, 0.7763367669909033, 0.0, 0.0, 0.0, 0.7603393223909038, 0.0, 0.7992051533460205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7714267837889907, 0.0, 0.8153435391719845, 0.7720040791513677, 0.7162143730495844, 0.7690503085233494, 0.7610768583293643, 0.7327326214122604, 0.8155012098607941, 0.7639059445458496, 0.800990657148942]"
123,69.29,Human,5.66,0.3951359030738426,"[0.0, 0.876774031378819, 0.0, 0.0, 0.0, 0.7280488143591073, 0.657942716880506, 0.0, 0.0, 0.0, 0.7325585413585002, 0.0, 0.0, 0.0, 0.7294796176083558, 0.0, 0.7193793383094104, 0.8865269151042493, 0.0, 0.0, 0.7224436852674203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7442010508176773, 0.8187041314925813, 0.0, 0.0, 0.8242630134313387, 0.8692988478898154, 0.7252573300960868, 0.8144987231803248, 0.729067853959085, 0.8914494956418212, 0.7275800168614288, 0.7479445795408963, 0.7278433221525437, 0.8172058395653693, 0.7101041611322113]"
124,71.36,Human,3.18,0.5848253622491664,"[0.7546146393155979, 0.7127805244405871, 0.0, 0.7364466176783865, 0.7668716209949124, 0.7677878381123926, 0.8184655583193703, 0.7715370580073988, 0.7815830076037442, 0.0, 0.7652845107715874, 0.6105248909909267, 0.0, 0.7679352884593809, 0.0, 0.7723391987363818, 0.0, 0.0, 0.8307268534797493, 0.0, 0.7670436300935765, 0.0, 0.7717874677559101, 0.7719020006292844, 0.8518565078526513, 0.7635518133264283, 0.7680573464129133, 0.0, 0.7702083068026615, 0.8171473886247291, 0.0, 0.7694487660109919, 0.7650663907048363, 0.7731001141971039, 0.8418655055383492, 0.6712864032818547, 0.772223850479468, 0.8220175208546243, 0.8720746678233214, 0.7939902577358336, 0.7583143071808757]"
125,65.53,Human,6.12,0.3371124176179441,"[0.6901176707787473, 0.0, 0.0, 0.0, 0.6877574711913181, 0.6944211300849501, 0.0, 0.0, 0.0, 0.8370196960146129, 0.0, 0.0, 0.0, 0.6419590875829629, 0.0, 0.0, 0.6848880553175105, 0.0, 0.0, 0.7841582489206824, 0.0, 0.0, 0.0, 0.638820710375432, 0.7982858961443049, 0.0, 0.0, 0.0, 0.0, 0.7747451934365832, 0.0, 0.0, 0.7128587755731297, 0.668561491231984, 0.6897912601965159, 0.8114061493624395, 0.740104449552022, 0.6487198789659955, 0.7189639898010087, 0.8351547860542785, 0.7638751817512283]"
126,93.01,Human,1.4,0.4230447852733063,"[0.0, 0.589279719208023, 0.0, 0.6131164903821573, 0.0, 0.6749638837024889, 0.589279719208023, 0.6435717383878788, 0.6707921070321907, 0.6564274454530069, 0.6657165363130598, 0.6321881743318251, 0.0, 0.0, 0.6164285260050236, 0.5236084178830148, 0.6958300894710238, 0.0, 0.6242202754082762, 0.0, 0.589279719208023, 0.0, 0.0, 0.0, 0.6261276918264451, 0.0, 0.0, 0.5666537346918695, 0.0, 0.6574168825924148, 0.6438793801706607, 0.6235060458991178, 0.5412816264163927, 0.6114833525817183, 0.6848506369985667, 0.5601234486287295, 0.5900132128701041, 0.630523975656909, 0.6121265847683532, 0.566037944487183, 0.6461088366230826]"
127,58.95,Human,1.48,0.28973623933170034,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8867645583151067, 0.5947358324994811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6151716389228066, 0.0, 0.6389127182223752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6094353239127133, 0.0, 0.7788218014600706, 0.6105238848319445, 0.7836172414995493, 0.0, 0.717635051316262, 0.7965838332996042, 0.737808329255873, 0.6031023602022508, 0.6351505280181001, 0.6075348255438341, 0.0, 0.7185650979708709, 0.8182992672376284, 0.7265235200912425]"
128,76.1,Human,8.7,0.37633218660837187,"[0.0, 0.0, 0.651362987733061, 0.0, 0.606924899764277, 0.7617062582813168, 0.0, 0.0, 0.5810725536174629, 0.0, 0.7453074796376343, 0.0, 0.0, 0.6037350405192682, 0.7445998760605324, 0.6782097978680584, 0.7372667496297949, 0.0, 0.5320498489084065, 0.0, 0.6829997012937432, 0.6248157024075294, 0.0, 0.6355305803843466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6184721780032879, 0.0, 0.7093413899945367, 0.6459840346000725, 0.6634728984154578, 0.7259088526564639, 0.7792812134002997, 0.7428746365735008, 0.6364322231707963, 0.6988939255877872, 0.6233768224356158]"
129,85.56,Human,5.02,0.4663635987453277,"[0.0, 0.0, 0.7108195670054989, 0.0, 0.8742946712164417, 0.0, 0.0, 0.0, 0.6437292447001536, 0.8446562473377188, 0.0, 0.0, 0.0, 0.8811336964546084, 0.0, 0.8750000026576263, 0.8548246968034106, 0.8303335627408653, 0.0, 0.0, 0.7456430210200152, 0.0, 0.6979355943434715, 0.0, 0.87008121670965, 0.0, 0.0, 0.7965157886295011, 0.7715115013122342, 0.0, 0.8738823085868098, 0.7826640561414179, 0.7691550363359642, 0.7268762420584098, 0.8330855020177877, 0.8569142485400206, 0.7903199382306716, 0.7184762620043769, 0.7879856814474491, 0.8257505767399514, 0.7593188855243831]"
130,120.6,Human,2.23,0.6507981349942111,"[0.6693007743817206, 0.6499818454187999, 0.7154347729001788, 0.7373485108213954, 0.6351913165733268, 0.7964791129641572, 0.6675530703969043, 0.6743924389554937, 0.0, 0.5930302946632253, 0.0, 0.6769139053117034, 0.6433263847531333, 0.6080293306909698, 0.6921100117539702, 0.7199461368345866, 0.7732620142375339, 0.7001098608574301, 0.7084663387172144, 0.7440561227713292, 0.7189109693477224, 0.7309190938032122, 0.6429764979749778, 0.6806903290330368, 0.0, 0.7582106883511475, 0.7445872828708754, 0.7306598079148159, 0.6653249845163747, 0.712322360316502, 0.7386511365925696, 0.7753962570332013, 0.6812634746426062, 0.6794410410651113, 0.7022713959035284, 0.6779135989657692, 0.7128673682086196, 0.71209627649428, 0.7221716044362656, 0.7530538901221353, 0.7380632341668304]"
131,101.59,Human,3.17,0.44941035889371794,"[0.0, 0.8660069509326, 0.0, 0.0, 0.6319031547008006, 0.0, 0.7623637959421677, 0.0, 0.9344458782311489, 0.7336799782973896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8365648121168925, 0.0, 0.0, 0.0, 0.9775510400605626, 0.7728508832961859, 0.9561828238010359, 0.8059551214194304, 0.7109557519002023, 0.0, 0.7454179358873689, 0.7038597646839386, 0.0, 0.0, 0.0, 0.0, 0.8246693360894539, 0.7137000112190234, 0.6919301373504936, 0.9424702942923585, 0.7503941901759114, 0.7654687290062754, 0.9187217518314097, 0.8173685895557175, 0.7404678722707096, 0.8228959115813598]"
132,85.31,Human,1.54,0.38004899599901737,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7729786965713995, 0.756203554975067, 0.0, 0.6797190402397466, 0.0, 0.0, 0.0, 0.0, 0.8723133386913724, 0.0, 0.0, 0.0, 0.740106346531147, 0.0, 0.7284962518045796, 0.7343452483174839, 0.7065223543282213, 0.8773787943033944, 0.8979220292413245, 0.0, 0.0, 0.6886424279630573, 0.0, 0.0, 0.0, 0.7364255342709563, 0.7912865155974724, 0.7355624330652053, 0.894857735888558, 0.7010410637888417, 0.7375434649646013, 0.8702453099336818, 0.7077105050114672, 0.9527081904721365]"
133,77.47,Human,2.58,0.6508710269916058,"[0.6526604806844393, 0.0, 0.0, 0.7910211512376298, 0.7209563814231222, 0.6625056089646619, 0.9690263252647958, 0.0, 0.7337777684616357, 0.9156523902055312, 0.7246900178249855, 0.6822908029476832, 0.6903984568113332, 0.6450222662977992, 0.0, 0.693534015299634, 0.9251499552587842, 0.8027748303443232, 0.9873002401010869, 0.6203397757488311, 0.8942320151478171, 0.6595938298084185, 0.0, 0.0, 0.6472772687032669, 0.6483979839429234, 0.6434798852924666, 0.651063420831698, 0.6805433065803728, 0.7117798278545012, 0.6092370651300445, 0.6154734472681731, 0.7836797643932434, 0.9404473565511524, 0.7343595166919137, 0.9207714808249566, 0.8174963634480766, 0.8905258881199308, 0.8690784845298725, 0.9487081775713597, 0.8024665570893792]"
