fpr,tpr,ppv,acc,npv,LR+,LR-
0.75,1.0063132715044165,0.5729691210739598,0.6281566357522083,1.025907325948327,1.3417510286725554,0.0
0.76,1.0058980070529397,0.5696240683411021,0.6229490035264699,1.0251941770281021,1.323550009280184,0.0
0.77,1.0052320925128617,0.5662538981536459,0.6176160462564309,1.0232777560255621,1.3054962240426775,0.0
0.78,1.0040826603457051,0.5628005263787172,0.6120413301728526,1.0189084413148193,1.2872854619816732,0.0
0.79,1.0,0.5586592178770949,0.605,1.0,1.2658227848101264,0.0
0.8,1.0,0.5555555555555556,0.6,1.0,1.25,0.0
0.81,1.0,0.5524861878453039,0.595,1.0,1.2345679012345678,0.0
0.82,1.0,0.5494505494505495,0.5900000000000001,1.0,1.2195121951219512,0.0
0.83,1.0,0.5464480874316939,0.585,1.0,1.2048192771084338,0.0
0.84,1.0,0.5434782608695653,0.5800000000000001,1.0,1.1904761904761905,0.0
0.85,1.0,0.5405405405405405,0.575,1.0,1.1764705882352942,0.0
0.86,1.0,0.5376344086021506,0.5700000000000001,1.0,1.1627906976744187,0.0
0.87,1.0,0.53475935828877,0.565,1.0,1.1494252873563218,0.0
0.88,1.0,0.5319148936170213,0.56,1.0,1.1363636363636365,0.0
0.89,1.0,0.5291005291005291,0.5549999999999999,1.0,1.1235955056179776,0.0
0.9,1.0,0.5263157894736842,0.55,1.0,1.1111111111111112,0.0
0.91,1.0,0.5235602094240838,0.5449999999999999,1.0,1.0989010989010988,0.0
0.92,1.0,0.5208333333333334,0.54,1.0,1.0869565217391304,0.0
0.93,1.0,0.5181347150259067,0.5349999999999999,1.0,1.075268817204301,0.0
0.94,1.0,0.5154639175257733,0.53,1.0,1.0638297872340425,0.0
0.95,1.0,0.5128205128205129,0.525,1.0,1.0526315789473684,0.0
0.96,1.0,0.5102040816326531,0.52,1.0,1.0416666666666667,0.0
0.97,1.0,0.5076142131979695,0.515,1.0,1.0309278350515465,0.0
0.98,1.0,0.5050505050505051,0.51,1.0,1.0204081632653061,0.0
0.99,1.0,0.5025125628140703,0.505,1.0,1.0101010101010102,0.0
1.0,1.0,0.5,0.5,1.0274653424688347,1.0,0.0
