fpr,tpr_upper,tpr_lower,tpr
0.79,0.9963933464631416,0.9858906546270738,0.9911420005451077
0.8,0.9970588539986138,0.9871330238972706,0.9920959389479422
0.81,0.9977059165490162,0.9883938381525373,0.9930498773507768
0.82,0.9983306112880606,0.989677020219162,0.9940038157536113
0.83,0.9989273764992318,0.9909881318136601,0.9949577541564459
0.84,0.9996396187827633,0.9927288739945602,0.9961842463886618
0.85,0.9997869358372112,0.9931266645988749,0.9964568002180431
0.86,0.9999292823963393,0.9935294256985094,0.9967293540474244
0.87,1.0000660248736462,0.993937790879965,0.9970019078768056
0.88,1.0001963819375534,0.9943525414748208,0.997274461706187
0.89,1.0003193712202905,0.9947746598508462,0.9975470155355683
0.9,1.0004337284233766,0.9952054103065227,0.9978195693649496
0.91,1.0005377790284384,0.9956464673602236,0.9980921231943309
0.92,1.0006875984924866,0.99645058629901,0.9985690923957482
0.93,1.000735064036231,0.9968119514993375,0.9987735077677842
0.94,1.0007687540665546,0.9971870922130857,0.9989779231398201
0.95,1.000784270259315,0.9975804067643973,0.9991823385118561
0.96,1.000774209375209,0.9979992983925752,0.9993867538838921
0.97,1.0007241377721525,0.9984582007397037,0.9995911692559281
0.98,1.000596796259574,0.998994372996354,0.999795584627964
0.99,1.0,1.0,1.0
1.0,1.0,1.0,1.0
