,perplexity,prediction,percentage,entropy_rate,rates
550,74.05,Human,39.95,0.5794134205858625,"[0.5629579172172066, 0.5555531929557636, 0.6879855358222323, 0.5870871778488732, 0.5558748299017228, 0.6127538401364367, 0.5530059486166624, 0.6303628992192596, 0.5471951076664948, 0.6044518608277903, 0.5284723729940743, 0.48570185159840545, 0.5370816134446034, 0.6280412314145661, 0.6439233192034138, 0.5579225358441188, 0.4790303072615906, 0.6307680952681535, 0.6028837998320611, 0.5492148958263346, 0.6232386706306262, 0.5802257710297835, 0.5050376437864127, 0.6431507447836446, 0.6617339279091682, 0.658217502369104, 0.6325184623755613, 0.6287090613386194, 0.5582826108048429, 0.5869390066287002, 0.6447886704537159, 0.5527665377482794, 0.6087363904299827, 0.6327563023535219, 0.5778523046226556, 0.5542967296103641, 0.4981667778821311, 0.5259511120832, 0.4959557794191044, 0.5066341878364276, 0.5397237170247586]"
551,46.32,Human,95.6,0.6243006126119803,"[0.730001228600633, 0.7296670071933063, 0.7332184096677865, 0.6871217874881596, 0.6396555360364129, 0.0, 0.5491604598471952, 0.797864131102143, 0.5867422600234521, 0.7195962907195065, 0.6833718416975274, 0.7196846372171632, 0.6258145808468077, 0.553439937081385, 0.7158018995365976, 0.7869724114329737, 0.7454404642813041, 0.703180366309392, 0.6748281730470638, 0.6190366823731857, 0.6134361399433381, 0.7068816786802892, 0.0, 0.6005236325700013, 0.0, 0.0, 0.6418601018019571, 0.7099254191202038, 0.6897696803554598, 0.623198987168601, 0.6994476828004522, 0.7160334912075796, 0.6959932838571815, 0.6998900777455733, 0.8048290183763831, 0.6911770073741081, 0.7129419321935665, 0.7200574384884526, 0.7734844473271097, 0.7248743907053855, 0.7714026028735574]"
552,52.49,Human,54.42,0.6760634146343292,"[0.7615738331880287, 0.0, 0.7441012398136916, 0.7711642061008297, 0.5687608396410133, 0.6807726248780388, 0.7264748372877546, 0.5480372744042035, 0.7254080766219421, 0.773998864932697, 0.6825816048819482, 0.7053121577972519, 0.6738602848169432, 0.5950187841510178, 0.6551581954988659, 0.7884436534171742, 0.7959914048707666, 0.8023321975921416, 0.7310606366785158, 0.5985794633750047, 0.6764692736758354, 0.6747462481078984, 0.6032784755978893, 0.5904815340140468, 0.6337740579137536, 0.6619232030564571, 0.7481729727073562, 0.5818284062697742, 0.7010863312624405, 0.6341467891796301, 0.6227924493959163, 0.8372891888779127, 0.6014936226120053, 0.6156941016775684, 0.6593275089502446, 0.7398926166836631, 0.7621485391386548, 0.7323736469292965, 0.7293049158754055, 0.772697570854166, 0.8110483672797512]"
553,67.04,Human,46.71,0.7903261605345365,"[0.7271713601945307, 0.8722641868312645, 0.8412218039260162, 0.7256253000018219, 0.7202460616396409, 0.799966691198033, 0.7399090641864857, 0.7654356216296644, 0.7437772518637309, 0.7448761304624708, 0.721257664294525, 0.7545541867049, 0.7478937053774648, 0.7271067847009518, 0.7942728476026126, 0.7571239402141361, 0.8500010478500478, 0.8335117281384437, 0.8002470346044163, 0.7385762737898615, 0.7395505716629097, 0.8785181692883529, 0.7408396226492708, 0.8502141237614512, 0.7304031571544232, 0.7333307549159781, 0.7390426251181899, 0.8851285798974039, 0.8796289738143896, 0.733746144992327, 0.7286069505331807, 0.7088739260546869, 0.847557544058925, 0.8354567048522804, 0.778900495917454, 0.7954004017383467, 0.9358645996712477, 0.8342050005454206, 0.850199473267412, 0.860263125451252, 0.912602951360069]"
554,59.67,Human,99.17,0.5733348736345203,"[0.6356370413443165, 0.0, 0.7086569772742803, 0.7239639031492159, 0.6432364740196718, 0.6951118850662841, 0.6553624644953603, 0.7422763945988675, 0.6286728772292889, 0.6221474321376183, 0.7291951264302469, 0.6553162961563764, 0.6872948850633003, 0.6368410313840873, 0.6796739308680628, 0.0, 0.6471962718549735, 0.5924295002288628, 0.7816571268351579, 0.6678138369693841, 0.0, 0.7307709798741653, 0.7245278346813783, 0.6893372592923696, 0.7806537154463112, 0.6262470488077398, 0.641132193660317, 0.6432283379150788, 0.0, 0.0, 0.0, 0.0, 0.6769312546195464, 0.7163056580446124, 0.6774428169519539, 0.8283422803363446, 0.6601883705934487, 0.7703199625401597, 0.7481815052971227, 0.7024424544223369, 0.7581946914270955]"
555,41.48,Human,100.0,0.5337069086381814,"[0.7133271624505534, 0.0, 0.7103931445877056, 0.7011237437285924, 0.0, 0.7104761170187538, 0.7091601905951384, 0.7064792650493082, 0.6921902191021987, 0.0, 0.6374372158125984, 0.0, 0.8925915093553048, 0.7990738318524127, 0.6589879540044498, 0.7043805624895476, 0.0, 0.0, 0.6762258879668271, 0.8200664555594372, 0.7336172668211097, 0.0, 0.0, 0.7127513126977565, 0.0, 0.7853336348418606, 0.7282349473294, 0.0, 0.7145471863064803, 0.7088289810249606, 0.6632212984561248, 0.0, 0.6920059305965071, 0.663675856762514, 0.7859319180518447, 0.897156517575354, 0.6756074201298454, 0.8705925872529274, 0.7641992335347783, 0.6774806666749579, 0.6768852365361845]"
556,49.61,Human,90.94,0.5181900484706138,"[0.0, 0.0, 0.7497851192588967, 0.6487143917757718, 0.0, 0.0, 0.6498259341994896, 0.7490951651566781, 0.7336969993548113, 0.0, 0.7255937724072172, 0.8574062368107923, 0.0, 0.7452504183933875, 0.0, 0.0, 0.0, 0.6693807816866265, 0.8360878523672228, 0.7354706969094438, 0.0, 0.7639979710162021, 0.0, 0.7525364055017607, 0.7095345926066126, 0.8339467010795183, 0.7532864594252728, 0.0, 0.0, 0.7976844532179103, 0.7717843947503334, 0.6900471715974812, 0.7620706943329972, 0.7615778540353131, 0.7080015926968345, 0.8758000379929552, 0.7531195108717722, 0.8455276793774058, 0.8362736206542968, 0.7758902052966384, 0.7544052745215203]"
557,33.1,Human,94.29,0.6748879344854909,"[0.6522802906476677, 0.701658034927742, 0.6335100898305506, 0.7609873977167401, 0.6395404997026163, 0.5907041546593657, 0.6212457456971711, 0.638969372858315, 0.6543708754240697, 0.6354368394330603, 0.6092708168751968, 0.6090793339866194, 0.629408991650685, 0.695787171976742, 0.6679207689800504, 0.6698288454336783, 0.6757437603653683, 0.6187115047938521, 0.6076585669690379, 0.6720301679832433, 0.6000551627589406, 0.6775751096331448, 0.6027203353090793, 0.7193150486806873, 0.6839673263469299, 0.7353857437756756, 0.5970810007205467, 0.63870195755274, 0.6743070368748748, 0.8202992192151458, 0.6465322847662596, 0.7438652186709795, 0.6466343383174308, 0.8340351055556571, 0.6483447612351522, 0.6611432712362851, 0.7196401895644039, 0.7087246737166335, 0.744006747608363, 0.8064352946620694, 0.7774922577923615]"
558,38.57,Human,100.0,0.6797177255828395,"[0.6520378123375629, 0.71739269497942, 0.7561544081036617, 0.6140530477649182, 0.5847334052914666, 0.6720180918934736, 0.7545683456194052, 0.6624472501964681, 0.5936426881696235, 0.6820058311432368, 0.623114284184773, 0.7679822761568091, 0.5935178883320488, 0.5788631321958176, 0.696818775269088, 0.6085788522504347, 0.5907807160226353, 0.6216721284506241, 0.6993846235406195, 0.593785960129222, 0.5981068215514059, 0.6769596393956908, 0.6233600791812611, 0.7720595060196228, 0.5981181899100455, 0.5954495655474291, 0.7527823655638191, 0.6168495352615606, 0.7614578570121872, 0.5854224104019872, 0.5815370929674697, 0.7244989341410383, 0.7980392564051416, 0.7793260679604669, 0.7874786247891505, 0.7040452762258679, 0.7776568054580341, 0.7616060643286311, 0.7703822544510036, 0.7773395321282804, 0.7623986581650112]"
559,47.89,Human,95.72,1.0110027053049,"[0.9094865262667223, 0.9268091740857411, 1.1279880575705639, 0.922000733574358, 1.0256274432041885, 0.996973325672579, 1.0942872965904935, 0.9535273415237085, 0.9648315879430804, 1.0010000493839308, 0.978811795680709, 1.0208156183575268, 0.9694761222098157, 1.0047890593635194, 0.9868674586976589, 1.0844885568681328, 0.9086828020065614, 0.9081637955044385, 0.9244429155038764, 1.0664212627559284, 0.9328861348800236, 1.0015978860227877, 1.1131145626196026, 0.9093832859111686, 1.1065843809469114, 1.0425223921274065, 0.9287674262017332, 1.0136761031315802, 1.0676576132227011, 0.9871435433071596, 0.9529359972383085, 0.885120241228481, 1.1270742616418947, 1.096425888806052, 1.0316388867219364, 1.0853562197044822, 1.1217982445700505, 1.0862172424650676, 1.1150906099559639, 1.0123811566997445, 1.0582479173343078]"
560,57.34,Human,75.34,0.6912322172991429,"[0.6300963797038478, 0.736192652506786, 0.668097692972197, 0.7009818099844178, 0.6124717887120656, 0.7422669247711685, 0.6876580845389504, 0.6744705627970154, 0.6713945191713526, 0.6791641185651186, 0.7279374475290089, 0.7134572427092445, 0.7033097760453138, 0.656178238985204, 0.6891410408594966, 0.6354781085753157, 0.6681203256686156, 0.7140468350443, 0.6899605863344174, 0.7128246690969494, 0.739453795521524, 0.694514103256366, 0.6771181048111787, 0.6758696194255137, 0.7014819092115413, 0.6395299826853874, 0.671726526434041, 0.6810126525069483, 0.7106366748301164, 0.6858576222056734, 0.6858751384913035, 0.6526463021995714, 0.6811770451733512, 0.7266943158195207, 0.6523722665893984, 0.7150551397732278, 0.7344720190448275, 0.7504336571329863, 0.7001395081454002, 0.7340739397377865, 0.7171317816984014]"
561,52.42,Human,100.0,0.7209658910448894,"[0.844099798403017, 0.8494017594675928, 0.7853800960573718, 0.7234487007337821, 0.6621228827858893, 0.870596278689416, 0.7042815154767487, 0.6742290988581523, 0.8861751523636353, 0.8425002452864605, 0.8595294194311127, 0.0, 0.7176184482452731, 0.8483784259104784, 0.8194856540670868, 0.7310396143210196, 0.7375309338639943, 0.7670502111100412, 0.7167570855894331, 0.6691136155557906, 0.6621020556335419, 0.6722058587727682, 0.0, 0.8709824926607672, 0.6796700012507487, 0.7171383652183022, 0.6585175384815842, 0.7092419178036676, 0.8941782264035638, 0.6754222164627618, 0.6793723133029762, 0.706523404871065, 0.7003004652518874, 0.6856034616025363, 0.7333732020072364, 0.6811153152529528, 0.8817140692286131, 0.7551609658354725, 0.8745321421444541, 0.7709166431225308, 0.8427919413167373]"
562,43.32,Human,83.22,0.32758243410078464,"[0.42069686997362227, 0.689152130145834, 0.7331816211976232, 0.7034417631370232, 0.4056390622295664, 0.0, 0.0, 0.0, 0.4851661401411021, 0.544433163928109, 0.0, 0.0, 0.6533546986294813, 0.0, 0.0, 0.0, 0.7775436720350152, 0.0, 0.4287445320350917, 0.0, 0.0, 0.0, 0.0, 0.43763169461937224, 0.0, 0.0, 0.0, 0.0, 0.6909894043470522, 0.0, 0.6835415505098738, 0.573135932747727, 0.0, 0.6935244610662952, 0.7676767450056047, 0.4525735380674726, 0.5950804492065755, 0.7256279752735685, 0.7761156047398772, 0.49261292077676155, 0.7010158683195237]"
563,59.11,Human,88.66,0.7315231827272363,"[0.8539495691983819, 0.7954433486716898, 0.7207417994971856, 0.7696773152501805, 0.7281527650633599, 0.7157801466810906, 0.6928875838975469, 0.7205832759935618, 0.7150135907720853, 0.6871607278880792, 0.0, 0.7430486627756722, 0.7401727960307101, 0.724118568253712, 0.7550254457940876, 0.726825709683884, 0.7593134644506868, 0.7167426819595815, 0.7357243511976573, 0.7266298376695163, 0.714218263927862, 0.7750806618288766, 0.716201737201936, 0.7289492458116416, 0.7401727960307101, 0.7166772494917297, 0.8391559603614024, 0.7243464675217522, 0.7797366398905342, 0.7300251185598624, 0.7224373827994661, 0.7800866685710702, 0.7466636360480318, 0.7633069970248315, 0.8223812318369789, 0.769295644218603, 0.7547177272559361, 0.7533293728818865, 0.7793252516758583, 0.8127809767341442, 0.7965698214149131]"
564,66.3,Human,95.69,0.65410620652378,"[0.6552779588578993, 0.6189856561690306, 0.6289072757605179, 0.6352074999452426, 0.7125562109373125, 0.7086593281969277, 0.7393791960894179, 0.6901836889002093, 0.7156342575116815, 0.7124092824867458, 0.7209948384453806, 0.6713152427715485, 0.5968860280319281, 0.5997817017742529, 0.7215033805650859, 0.6296832133981495, 0.5480179334580267, 0.7395764011584772, 0.6073352591169158, 0.5901965142735779, 0.7046575080738793, 0.7076106838341935, 0.6258573609398915, 0.6975475477432707, 0.7100358038045717, 0.62105103844045, 0.6694833585821117, 0.7157035895191299, 0.6577026584355594, 0.6590687633639885, 0.5758058890809659, 0.6762750993392166, 0.7285252909848418, 0.5917318197867953, 0.5955148904730451, 0.5930964761376519, 0.5917014770059035, 0.5695644050524818, 0.650226690958418, 0.6165051734267439, 0.6181980746435425]"
565,50.13,Human,63.58,0.061608929289880786,"[0.4043856135929289, 0.5853569492171714, 0.4854752884544701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5652729611660716, 0.0, 0.4854752884544701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
566,62.28,Human,9.43,0.7658419098822875,"[0.7709085925472305, 0.7620921478306034, 0.7470820864128871, 0.7562688788640439, 0.6603460996580098, 0.7498579217036029, 0.7799597924391773, 0.8175354416538916, 0.7551961408786287, 0.7633351842224504, 0.7618344679075161, 0.8197999625638339, 0.7580111521682134, 0.7500027574921715, 0.7586636687284588, 0.751015247476853, 0.7609079938851437, 0.7647934764735105, 0.7507668846855259, 0.7640091745954387, 0.7575276033240637, 0.763042701651752, 0.8455120369183742, 0.7645588431039373, 0.7577208623201807, 0.7618720426345841, 0.7609713692416181, 0.7598954815826133, 0.762035907918853, 0.7622965419095249, 0.759456079457327, 0.7596204670860193, 0.7754168929750407, 0.713640578377478, 0.7501131543512365, 0.8173278930720075, 0.7625302358614989, 0.7858645516941775, 0.850086003859823, 0.764189614260618, 0.7634523713858663]"
567,62.43,Human,93.42,0.7344869206717684,"[0.7531605678574651, 0.7123716356629235, 0.7593312705486424, 0.7321170694465773, 0.7506977932715705, 0.7443582987412679, 0.7226919970359409, 0.7340468831343312, 0.7381617725557627, 0.7284890993504635, 0.7512198987658818, 0.6664872605400383, 0.7149214697344997, 0.7199055836754271, 0.7334078745758897, 0.7063577474902296, 0.722270841514099, 0.7740325987603455, 0.7704179161613863, 0.7524096462949122, 0.706987962241825, 0.7464393044573492, 0.7122961505058455, 0.7698190198635296, 0.7208879482826973, 0.7210234715699989, 0.7137792703878656, 0.7295516141028002, 0.7347752056569054, 0.7298839770867371, 0.7152801616372053, 0.7514265191387304, 0.7759389514814836, 0.7079048419927313, 0.721077779475677, 0.7669882894764831, 0.7211899402243763, 0.7488972731941901, 0.7541365830736904, 0.7492152380987531, 0.729607020475968]"
568,51.12,Human,69.87,0.6969173105212211,"[0.6565509925948726, 0.6463453716533722, 0.7764596081472378, 0.7430605347000572, 0.6522876281428899, 0.6087295931002717, 0.6175475922523124, 0.6642233511264349, 0.6996014221522064, 0.660609926365501, 0.7392392905455069, 0.6923573266793562, 0.6821694322989865, 0.6093148502541988, 0.6643728089952462, 0.7176504178625782, 0.671496842721948, 0.6897896100508285, 0.6654448215373588, 0.7523769787134437, 0.6983415169920858, 0.7207964266917928, 0.6415471492798311, 0.5861995755416655, 0.7390927101801454, 0.6881250213831582, 0.7630415992873851, 0.7325866124061062, 0.694882143522412, 0.6273653641938346, 0.6956142050561032, 0.6903170017936858, 0.7998158091258126, 0.7557610359245346, 0.7761114784609086, 0.6912525423376851, 0.7680657453090851, 0.7793819179917987, 0.6713267270119805, 0.698340535822599, 0.7460162131628382]"
569,59.29,Human,43.63,0.45194779251118583,"[0.7284929213429353, 0.7295590688643391, 0.0, 0.7370917071360521, 0.0, 0.7451380332307994, 0.8138688424306612, 0.6536777269339685, 0.7159500693581125, 0.0, 0.7370554850435059, 0.0, 0.0, 0.0, 0.0, 0.7588473383778488, 0.0, 0.0, 0.7825717282570156, 0.0, 0.736057153579959, 0.7350967899047761, 0.730950594123659, 0.0, 0.0, 0.0, 0.7280155678859291, 0.7303522742229112, 0.7363866303944469, 0.0, 0.0, 0.73314555845995, 0.7245833200708252, 0.0, 0.7414387423273577, 0.7618197947264304, 0.7058414689559005, 0.7421570446688336, 0.7391084078661126, 0.8450194257194029, 0.7376337990768842]"
570,74.3,Human,89.6,0.783354966503953,"[0.7480436176064081, 0.7431251974713795, 0.7398584976371853, 0.7485405583829271, 0.8283463057126859, 0.7394914273169397, 0.7641262964373314, 0.7513518076935287, 0.7454957151295841, 0.7449304634181172, 0.7341132423312442, 0.7912010793566147, 0.7347906105378884, 0.8513439639290789, 0.8995818895838187, 0.733565258039137, 0.7436932874016879, 0.7434408892745351, 0.7596847250817645, 0.8863704583643024, 0.7731649600983787, 0.73912893990236, 0.726177428743045, 0.7491204377501886, 0.885919486380428, 0.7408299768382588, 0.7384931414439564, 0.7468763251125924, 0.843885598186424, 0.7361955503023583, 0.7401013699341724, 0.72895365077393, 0.7917984090563521, 0.8236329283350489, 0.7707363245977628, 0.9164999607071762, 0.8194294699880903, 0.882907784055136, 0.7555429494935811, 0.9269250099227896, 0.8501386343338723]"
571,52.03,Human,92.69,0.6892083620185312,"[0.6616388602794583, 0.6821923274743418, 0.0, 0.6753518494830946, 0.6755181118620335, 0.6489380912486824, 0.6727838977848302, 0.6944771390180973, 0.6450650028452879, 0.7206867557061476, 0.827014958233654, 0.7215147513475534, 0.8698705758218145, 0.7507497140921265, 0.8933885171871405, 0.0, 0.740160609950468, 0.6728131964266529, 0.6940766666924788, 0.6476562237434839, 0.6680299847121668, 0.7667480152261064, 0.6699245708517753, 0.7607974287215439, 0.6654984712351512, 0.7110567082472357, 0.7915294536776089, 0.8301207162622221, 0.8629597180918902, 0.0, 0.6721656874373002, 0.7078257411006654, 0.7200858328652662, 0.8074318117866447, 0.8475728703364861, 0.7403250509961341, 0.8618609070389182, 0.7537961919447154, 0.8437598457421999, 0.799152049087179, 0.8830045382012258]"
572,43.97,Human,100.0,0.7498423671847941,"[0.8686181733873071, 0.9047706681726778, 0.7029064999340966, 0.8863201625772908, 0.6964643600229151, 0.678850712047469, 0.7034060426890093, 0.8348169157630406, 0.6934304024882172, 0.864313698155226, 0.7680639231043236, 0.7018347154019481, 0.774344725118709, 0.6785630541798562, 0.6970061784368086, 0.6930925968327784, 0.6916507345436439, 0.7629677994444009, 0.7437001059941988, 0.8803110137915684, 0.719924142330176, 0.7172445970153409, 0.6945512893288546, 0.7021124262608791, 0.7026723043043551, 0.6987696815128075, 0.8646764845384833, 0.6831502477999792, 0.6847022401351043, 0.6946640017044245, 0.7431169504116384, 0.6827636263188308, 0.7072672264146497, 0.7174141620719676, 0.8227488495303451, 0.8466391542569053, 0.7805281663137386, 0.8120076505841626, 0.7168280857750512, 0.7424673846404545, 0.7838559012429229]"
573,34.95,Human,100.0,0.26998304868537504,"[0.7093187144281711, 1.083938282103543, 1.083938282103543, 0.7302423387890516, 0.7302423387890516, 0.7302423387890516, 0.7302423387890516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.98097269016662, 1.083938282103543, 1.015502373671592, 0.7302423387890516, 0.7302423387890516, 0.7302423387890516, 0.0, 0.0, 0.0]"
574,52.46,Human,99.63,0.7760005291811073,"[0.6799416538673404, 0.7620747052559441, 0.8302633936855601, 0.7775789993185166, 0.7486942037990493, 0.6296241100095606, 0.7595138730307801, 0.7747095202716152, 0.7806572071541548, 0.7480252780275477, 0.7068593179725116, 0.7728132978470185, 0.6975281838585253, 0.7885764102174949, 0.7413197428103682, 0.7607686464546216, 0.8773261166699953, 0.8590913876092752, 0.7808835031158278, 0.8673597510715275, 0.6593647964609692, 0.781863480221586, 0.8188828499225864, 0.7504263946270868, 0.749701534256049, 0.7298928995062116, 0.7319171309044431, 0.8183961337061277, 0.712392783865021, 0.7793139218579178, 0.7666242123093827, 0.8235005107109268, 0.7494560888211418, 0.8498135884829456, 0.8042303558936458, 0.8704114706573466, 0.8026045214737096, 0.8384666290387776, 0.7958616156509932, 0.7829498209723182, 0.8563416550389847]"
575,54.77,Human,66.01,0.6778305495840499,"[0.673789917606909, 0.7903487840428467, 0.7044891497645187, 0.8470821130975973, 0.8418678125321648, 0.7024267320555471, 0.6861884583426088, 0.7291695950295655, 0.0, 0.7095869552495323, 0.8597489248916885, 0.7038767479834801, 0.8507843293662998, 0.0, 0.7180368860163743, 0.0, 0.7010654581784052, 0.7046070952101741, 0.7036387129966899, 0.7271936840511894, 0.688064170489034, 0.6814356597254612, 0.6930841114518276, 0.8526873164601825, 0.6523060670253956, 0.7247654396922121, 0.6954518784998277, 0.7230788685890035, 0.8157130170669984, 0.821580473958377, 0.7071770245855418, 0.0, 0.8140269513346083, 0.7491045731124357, 0.6905508051468585, 0.854650876076175, 0.7853953566420889, 0.7608714276114655, 0.8624988714904069, 0.840125928833292, 0.7245823587392618]"
576,41.04,Human,95.92,0.5489716653469328,"[0.6529305018743613, 0.0, 0.0, 0.8128095311485858, 0.6755999197302938, 0.6275384696330412, 0.0, 0.6189199736276947, 0.0, 0.8584862426020211, 0.7988987620378452, 0.5806460137472136, 0.7654167933656508, 0.735185672412801, 0.0, 0.7506916576534063, 0.7054892712988572, 0.0, 0.584994301558931, 0.8803063381817282, 0.0, 0.854094935614881, 0.6343342544740995, 0.790237646249918, 0.6103298158037764, 0.6776195782771685, 0.590519337951646, 0.6000255882341003, 0.0, 0.0, 0.5798701962525098, 0.0, 0.7727688343218786, 0.6647063774034245, 0.8424859151745359, 0.7824793863606722, 0.754022806433715, 0.7168993003359257, 0.9012148562275352, 0.8357361274417681, 0.8525798737942509]"
577,88.11,Human,68.27,0.286246212193461,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6913329901189084, 0.0, 0.7178715150905237, 0.5831195128589559, 0.0, 0.0, 0.0, 0.5961336783249302, 0.6000242457128158, 0.0, 0.0, 0.0, 0.6608342599142506, 0.5627079401003696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5420634662410493, 0.6629713586718918, 0.0, 0.0, 0.0, 0.5305550523169689, 0.6665243392512458, 0.6970338736239186, 0.6310505013140062, 0.5465214317107188, 0.6521784173240266, 0.5842073196570571, 0.7384947179994209, 0.5719145226519765, 0.5005555570488671]"
578,51.07,Human,95.99,0.6690884470957966,"[0.677814886074496, 0.7114598128934528, 0.6464506875805066, 0.7036490145940602, 0.7366532251794997, 0.7315988364120493, 0.7409286684396778, 0.7262209398081279, 0.7053662125155998, 0.0, 0.7270859790078068, 0.6244056808999326, 0.6852283225566808, 0.7253560645553292, 0.687609065409321, 0.7087189722559077, 0.768785602904191, 0.7396429340694883, 0.7481622892938102, 0.7423577531028487, 0.7160559196024155, 0.7422949776488804, 0.0, 0.7540650797878834, 0.7206494420226339, 0.712086693134181, 0.7262086757858908, 0.7309643458828227, 0.7449117421820239, 0.7352514160174419, 0.7990003007889257, 0.7068355350178233, 0.0, 0.7501915106858946, 0.6538427565558396, 0.7404604213520666, 0.7170829998418818, 0.765263130461635, 0.7138648314279941, 0.7433052383308778, 0.722796366847767]"
579,61.32,Human,25.49,0.6909040371286115,"[0.6765348644980342, 0.7141225054572746, 0.6564591283800861, 0.7012300012994362, 0.6718018991146099, 0.6831990097916549, 0.6726521366998772, 0.7960393122919801, 0.7398129149467049, 0.6802092283477083, 0.7316034512128914, 0.6875390536281543, 0.5213231245122191, 0.5709632330468085, 0.671962627782665, 0.6969192324198051, 0.6892516217333778, 0.7476289125510794, 0.6917353866508443, 0.6378161085116943, 0.6542674333916663, 0.7418917401292645, 0.6785136050527869, 0.6461437562378265, 0.7930338345943668, 0.7344675701308161, 0.6310380096085831, 0.6384821700107656, 0.613576768597855, 0.6868680399743738, 0.7637890861855138, 0.7317627616420007, 0.5500332818180287, 0.7304815088685682, 0.7322543905352756, 0.6777180209039654, 0.7252452796290622, 0.7661846129263657, 0.7846390608229877, 0.7118401855374493, 0.6960306527986374]"
580,54.21,Human,76.52,0.7610640529329076,"[0.9197313287514295, 0.8658804061186735, 0.7087777233126801, 0.5738837968819288, 0.9113194957561803, 0.8537692855850924, 0.5683391308081752, 0.913795604547705, 0.7794747234098871, 0.7198271412565395, 0.6396505768209663, 0.8154021229760172, 0.6886186335106861, 0.5587972545955451, 0.8892168171256644, 0.7752198959184118, 0.6633689685796617, 0.8892954898515432, 0.5466290976581593, 0.868147223646877, 0.6378308540565628, 0.8658777927528699, 0.7350458547709539, 0.6172920268913729, 0.545949073639798, 0.8239917557129967, 0.5836566605068086, 0.7533559789952297, 0.7579972195859471, 0.8253706444826752, 0.538471125751513, 0.6811314296831293, 0.9177728806011486, 0.6485852784633225, 0.9262026542763842, 0.8671384747516085, 0.8210492534268404, 0.9385998135639062, 0.8385229680461185, 0.8244124593950942, 0.9062272537831126]"
581,88.8,Human,25.49,0.7885870354699431,"[0.85014855222415, 0.7313027563655355, 0.6449233772852648, 0.8314848991961553, 0.6664707901715089, 0.7696983309029408, 0.8395459475011589, 0.8917888021020194, 0.873170054418753, 0.8257264513342123, 0.9206418054804578, 0.8400089373471398, 0.7618806462270342, 0.7026005358425591, 0.8176761863569042, 0.785145214030802, 0.688544734056708, 0.8283293728052352, 0.686728945378645, 0.7996082363313272, 0.8409368527113117, 0.6751853787395112, 0.816973444859565, 0.8362117628297334, 0.6940526936317754, 0.6313158857822511, 0.8442610226667345, 0.8853938256070203, 0.6202094762215399, 0.7165923276224392, 0.67581080893846, 0.6335716481566308, 0.8640405768607072, 0.8907724621521542, 0.7963730905914993, 0.8526037555085767, 0.8961754705027224, 0.8238829090380625, 0.852496905913806, 0.8876388340535599, 0.8421447465211003]"
582,61.23,Human,61.22,0.7153468583268986,"[0.8100761356323927, 0.6872811964484109, 0.6893029410199433, 0.6799640133983333, 0.8106510515728717, 0.6993254696464618, 0.6963480734942857, 0.697807787059842, 0.6755971338615961, 0.6685641894728154, 0.6850485014326156, 0.7432520420269613, 0.6814546906733278, 0.7864011522299742, 0.7022071068213301, 0.6788270889467976, 0.6785287192581572, 0.686754477205462, 0.6805224555722454, 0.7669011509779305, 0.7459180107707698, 0.6983652437116835, 0.713487160769527, 0.6511200291743542, 0.6657986947204344, 0.6812204847217539, 0.7300028379144027, 0.6822698813842243, 0.7749156381587204, 0.6999707819917435, 0.6922470815414722, 0.6969969170980069, 0.6991722221118125, 0.7832979132797553, 0.6761825340113246, 0.6919277739398291, 0.7364174882559482, 0.7976485275852796, 0.7723345954966052, 0.7177868830896652, 0.8173251149237762]"
583,76.76,Human,65.95,0.7772847485935284,"[0.7377348046009872, 0.7206699532976062, 0.7321354597033936, 0.7369536014272408, 0.6978715789611442, 0.6983416211402045, 0.7419255719312826, 0.8356341766870965, 0.7300661492985179, 0.7858817106198954, 0.722077535353947, 0.7085863487846542, 0.7198532861063797, 0.7855900203020012, 0.7522366126213124, 0.7301612025357701, 0.7528803777968549, 0.7481936179189118, 0.7437910641439669, 0.8850446769744715, 0.8594905700248174, 0.7406032455644682, 0.7489966415620902, 0.8884549531872337, 0.8218575286276217, 0.8755417529770327, 0.7161488868257717, 0.6860246958559162, 0.745338741297978, 0.74196076136768, 0.7400823366063887, 0.8114073715867398, 0.7321261905765001, 0.8433915969057697, 0.7722428760610012, 0.8679329980346355, 0.7723241920595407, 0.8859504942938288, 0.8630293181536606, 0.9320526710917333, 0.8580874994686211]"
