fpr,tpr_lower,ppv_lower,acc_lower,npv_lower,LR+_lower,LR-_lower,threshold_lower,tpr_upper,ppv_upper,acc_upper,npv_upper,LR+_upper,LR-_upper,threshold_upper,tpr,ppv,acc,npv,LR+,LR-,threshold
0.14,0.7095623205677487,0.835209264099142,0.7847811602838743,0.7475415795007825,5.068302289769633,0.3377182318979666,0.5719044775169576,0.8707948222893941,0.8614951353995781,0.865397411144697,0.8693848550109337,6.219963016352814,0.15023857873326268,0.5719044775169576,0.7901785714285714,0.8632567082920394,0.8262117346938775,0.8043047407642302,5.742788461538462,0.24332107843137257,0.5719044775169576
0.15,0.723371023620641,0.8282516869197686,0.7866855118103204,0.7544631088147937,4.822473490804273,0.3254458545639518,0.5577343015654681,0.8810932620936447,0.8545233437997417,0.8655466310468223,0.8772774166445649,5.873955080624298,0.13989027988982977,0.5577343015654681,0.8022321428571428,0.8564458567970331,0.8250956632653061,0.8115814251573757,5.37717391304348,0.2325416666666667,0.5577343015654681
0.16,0.7321233148142985,0.8206525966275133,0.7860616574071493,0.7582071283133824,4.575770717589365,0.3189008156972637,0.552875741695643,0.8875195423285587,0.8472582195036364,0.8637597711642793,0.8819078577775487,5.546997139553492,0.13390530675171586,0.552875741695643,0.8098214285714286,0.8520674522645292,0.8242984693877552,0.8164401612391213,5.191847826086958,0.22550000000000003,0.552875741695643
0.17,0.7409227925166667,0.8133760606315166,0.7854613962583333,0.7621130938163554,4.358369367745098,0.3121412138353413,0.548017181825818,0.8938986360547617,0.8402103412497939,0.8619493180273808,0.8866561164935498,5.258227270910362,0.12783296860872082,0.548017181825818,0.8174107142857142,0.8476890477320251,0.8235012755102041,0.821298897320867,5.006521739130436,0.21845833333333337,0.548017181825818
0.18,0.749771733951727,0.8064040952987871,0.7848858669758636,0.7661916864032946,4.165398521954039,0.30515642201008897,0.543158621955993,0.9002282660482729,0.8333685521315953,0.8601141330241364,0.8915255489282481,5.001268144712627,0.12167284628259403,0.543158621955993,0.825,0.8433106431995212,0.8227040816326532,0.8261576334026126,4.821195652173914,0.21141666666666667,0.543158621955993
0.19,0.7586726678962242,0.7997201706871729,0.7843363339481122,0.7704546198557743,3.993014041559075,0.297934977905896,0.5383000620861679,0.9065059035323472,0.8267223191522061,0.8582529517661737,0.8965194163047858,4.771083702801827,0.11542481045389237,0.5383000620861679,0.8325892857142857,0.8389322386670172,0.8219068877551021,0.8310163694843582,4.6358695652173925,0.204375,0.5383000620861679
0.2,0.7676284142430574,0.7933090873975076,0.7838142071215287,0.7749147797529066,3.838142071215287,0.29046448219617826,0.5334415022163428,0.9127287286140855,0.8202616730772271,0.8563643643070428,0.9016408237250858,4.563643643070427,0.10908908923239313,0.5334415022163428,0.8401785714285714,0.8345538341345131,0.8211096938775511,0.8358751055661038,4.450543478260871,0.19733333333333333,0.5334415022163428
0.21,0.7766421320739763,0.787156869574819,0.7833210660369881,0.7795863879922733,3.6982958670189348,0.28273147838737184,0.5285829423465177,0.9188935822117381,0.8139771513373597,0.8544467911058691,0.9068926412065806,4.375683724817801,0.10266635163071125,0.5285829423465177,0.8477678571428572,0.8301754296020092,0.8203125000000001,0.8407338416478494,4.265217391304349,0.19029166666666666,0.5285829423465177
0.22,0.7857173785952277,0.7812506727215025,0.7828586892976139,0.7844851988843746,3.571442629978308,0.27472130949329776,0.5237243824766927,0.9249969071190579,0.8078597429983064,0.852498453559529,0.9122774016779069,4.204531395995717,0.09615781138582319,0.5237243824766927,0.8553571428571428,0.8257970250695051,0.819515306122449,0.8455925777295951,4.079891304347827,0.18324999999999997,0.5237243824766927
0.23,0.7948581821019682,0.7755787054085145,0.7824290910509841,0.789628734884711,3.4559051395737748,0.26641794532211915,0.5188658226068676,0.9310346750408889,0.8019008347085758,0.8505173375204444,0.9177971688371359,4.047976848003865,0.0895653570897547,0.5188658226068676,0.8629464285714286,0.8214186205370012,0.8187181122448981,0.8504513138113406,3.894565217391305,0.1762083333333333,0.5188658226068676
0.24,0.8075361749382546,0.7708909670693268,0.7837680874691273,0.7979305670225654,3.3647340622427278,0.25324187508124396,0.5109032092680584,0.9392170718149921,0.7964751310540272,0.8496085359074961,0.9259451846550747,3.913404465895801,0.07997753708553665,0.5109032092680584,0.8733766233766234,0.8126175851635841,0.8147031539888684,0.8567383885886591,3.6154928733980123,0.1672494172494172,0.5109032092680584
0.25,0.8110140802016899,0.7643763596874443,0.7805070401008449,0.7987340216572114,3.2440563208067594,0.25198122639774684,0.5077991557990742,0.9414209847333752,0.7901665295445952,0.8457104923666876,0.9275531343744945,3.765683938933501,0.07810535368883305,0.5077991557990742,0.8762175324675325,0.8081949543226709,0.8114853896103897,0.8581667272842322,3.5217466163612414,0.16533216783216778,0.5077991557990742
0.26,0.8145031706696735,0.7580277033170991,0.7772515853348367,0.7995705404365903,3.1327045025756672,0.25067139098692776,0.5046951023300901,0.9436137124472097,0.7839838502077522,0.8418068562236048,0.9291973148783621,3.629283509412345,0.07619768588214905,0.5046951023300901,0.8790584415584416,0.8037723234817578,0.808267625231911,0.8595950659798051,3.4280003593244706,0.16341491841491834,0.5046951023300901
0.27,0.8180037867424556,0.7518390990086578,0.7740018933712278,0.8004419200300459,3.029643654601687,0.24930988117471842,0.5015910488611058,0.9457949145562458,0.7779230717554468,0.8378974572781228,0.9308789416826067,3.5029441279860953,0.07425354170377294,0.5015910488611058,0.8818993506493507,0.7993496926408445,0.8050498608534323,0.861023404675378,3.3342541022876997,0.1614976689976689,0.5015910488611058
0.28,0.8215162892088411,0.7458049392977123,0.7707581446044205,0.801350087210824,2.933986747174432,0.24789404276549845,0.4984869953921217,0.9479642302716785,0.7719803288259854,0.8339821151358393,0.9325992761363469,3.3855865366845657,0.07227190240044648,0.4984869953921217,0.8847402597402598,0.7949270617999314,0.8018320964749537,0.862451743370951,3.240507845250929,0.15958041958041946,0.4984869953921217
0.29,0.8250410609974358,0.7399198916131512,0.7675205304987178,0.8022971108696183,2.844969175853227,0.246421040848682,0.49538294192313753,0.950121276664902,0.7661519034816446,0.8300606383324509,0.9343596263411864,3.276280264361731,0.07025172300718031,0.49538294192313753,0.8875811688311689,0.7905044309590182,0.798614332096475,0.8638800820665239,3.146761588214158,0.15766317016317005,0.49538294192313753
0.3,0.8285785091273206,0.7341788829277136,0.7642892545636603,0.8032852154001727,2.761928363757735,0.24488784410382777,0.49227888845415335,0.9522656467168356,0.7604342171435159,0.8261328233584178,0.9361613478455663,3.174218822389452,0.06819193326166349,0.49227888845415335,0.8904220779220781,0.7860818001181051,0.7953965677179964,0.8653084207620969,3.053015331177387,0.1557459207459206,0.49227888845415335
0.31,0.8321290668866894,0.7285770855608956,0.7610645334433447,0.8043167956465339,2.684287312537708,0.24329120741059507,0.48917483498516917,0.9543969071392848,0.7548238229233104,0.8221984535696424,0.9380058440437389,3.078699700449306,0.06609143892857272,0.48917483498516917,0.8932629870129871,0.7816591692771919,0.7921788033395177,0.8667367594576698,2.9592690741406162,0.15382867132867117,0.48917483498516917
0.32,0.8356931962729485,0.7231099040541351,0.7578465981364741,0.8053944336327191,2.611541238352964,0.2416276525397817,0.48607078151618505,0.9565145959348439,0.7493173983132947,0.8182572979674219,0.9398945661919118,2.989108112296387,0.06394912362522957,0.48607078151618505,0.8961038961038962,0.7772365384362788,0.788961038961039,0.8681650981532427,2.8655228171038454,0.15191142191142176,0.48607078151618505
0.33,0.8392713907337502,0.7177729630475985,0.7546356953668751,0.8065209173327795,2.5432466385871217,0.23989344666604445,0.48296672804720087,0.9586182196558605,0.7439117381964924,0.8143091098279303,0.9418290129329422,2.90490369592685,0.061763851259909755,0.48296672804720087,0.8989448051948054,0.7728139075953657,0.7857432745825603,0.8695934368488157,2.7717765600670745,0.14999417249417232,0.48296672804720087
0.34,0.8462655377100127,0.7133862620199337,0.7531327688550062,0.8110753944753029,2.4890162873823902,0.2329310034696778,0.4766786541103689,0.962663033718559,0.7389962014739591,0.8113315168592794,0.9464577842753111,2.8313618638781146,0.05657116103248638,0.4766786541103689,0.9044642857142858,0.7640128722219485,0.7792729591836736,0.8728084868788386,2.62689393939394,0.1457692307692306,0.4766786541103689
0.35,0.849680881445313,0.7082557491636124,0.7498404407226564,0.812176024451157,2.427659661272323,0.23126018239182622,0.47349463364252115,0.9646048328404015,0.7337602971960994,0.8073024164202007,0.9483580146818331,2.756013808115433,0.05445410332245915,0.47349463364252115,0.9071428571428573,0.7596344676894445,0.7760204081632653,0.8745951982132887,2.575757575757576,0.1434615384615383,0.47349463364252115
0.36,0.8531107545008676,0.7032422648432283,0.7465553772504339,0.813329199325937,2.3697520958357434,0.22951444609239438,0.47031061317467343,0.9665321026419897,0.7286156895238303,0.8032660513209948,0.950305133341465,2.6848113962277496,0.052293589621891026,0.47031061317467343,0.9098214285714287,0.7552560631569405,0.7727678571428571,0.8763819095477388,2.524621212121213,0.141153846153846,0.47031061317467343
0.37,0.8565557422367444,0.6983422870571958,0.7432778711183722,0.8145383376714361,2.3150155195587687,0.2276892980369137,0.46712659270682566,0.9684442577632558,0.7235596493063324,0.7992221288816279,0.9523007054098676,2.6174169128736646,0.05008847974086377,0.46712659270682566,0.9125000000000001,0.7508776586244366,0.769515306122449,0.8781686208821887,2.473484848484849,0.1388461538461537,0.46712659270682566
0.38,0.8600164746546296,0.6935524585624252,0.7400082373273148,0.8158071580804918,2.2632012490911304,0.2257798795893071,0.4639425722389779,0.9703406682025134,0.7185895315544102,0.7951703341012567,0.954346331460483,2.5535280742171405,0.04783763193142998,0.4639425722389779,0.9151785714285715,0.7464992540919325,0.7662627551020409,0.8799553322166387,2.4223484848484853,0.13653846153846141,0.4639425722389779
0.39,0.8634936313352977,0.6888695799877752,0.7367468156676489,0.8171397132098481,2.2140862341930707,0.22378093223721696,0.4607585517711301,0.9722206543789882,0.7137027699981586,0.7911103271894941,0.9564436418147678,2.4928734727666364,0.04553991085411772,0.4607585517711301,0.9178571428571429,0.7421208495594285,0.7630102040816327,0.8817420435510888,2.3712121212121215,0.1342307692307691,0.4607585517711301
0.4,0.8669879471040116,0.6842906036207442,0.7334939735520059,0.8185404286730572,2.167469867760029,0.22168675482664732,0.45757453130328235,0.9740834814674171,0.7088968717003785,0.7870417407337085,0.9585942889103768,2.4352087036685424,0.04319419755430487,0.45757453130328235,0.9205357142857143,0.7377424450269245,0.7597576530612244,0.8835287548855388,2.320075757575758,0.1319230769230768,0.45757453130328235
0.41,0.8705002185597034,0.6798126278641602,0.7302501092798517,0.8200141476331464,2.1231712647797645,0.21949115498355354,0.45439051083543464,0.9759283528688681,0.7041694116789652,0.7829641764344342,0.9607999372001758,2.3803130557777274,0.040799401917172635,0.45439051083543464,0.9232142857142858,0.7333640404944205,0.7565051020408163,0.8853154662199888,2.2689393939393945,0.12961538461538452,0.45439051083543464
0.42,0.8740313116348245,0.675432892369977,0.7270156558174123,0.8215661821250408,2.081026932463868,0.21718739373306117,0.45120649036758687,0.9777544026508899,0.6995180274850464,0.778877201325445,0.9630622499408413,2.327986672978309,0.03835447818812092,0.45120649036758687,0.9258928571428572,0.7289856359619166,0.7532525510204082,0.8871021775544388,2.2178030303030307,0.12730769230769223,0.45120649036758687
0.43,0.8795637865161763,0.6716463875777093,0.7247818932580882,0.8255650397071106,2.045497177944596,0.21129160260319949,0.4450871933948914,0.9805552611028714,0.6951555094241428,0.7752776305514357,0.9670117695281998,2.280361072332259,0.03411357701250633,0.4450871933948914,0.9300595238095238,0.7213639688127429,0.74734268707483,0.8898062148836143,2.137152777777778,0.12384259259259248,0.4450871933948914
0.44,0.8815520100883413,0.6670581281393628,0.7207760050441707,0.8254133085027167,2.003527295655321,0.21151426769939055,0.4421519168900437,0.9815432280068971,0.6904772283169252,0.7707716140034486,0.9680930833785399,2.230780063652039,0.0329585214162552,0.4421519168900437,0.9315476190476192,0.7181207061960732,0.7446853741496599,0.8907235408783398,2.1076388888888893,0.12268518518518501,0.4421519168900437
0.45,0.8855490919458908,0.6630599333908787,0.7177745459729454,0.8277511450931919,1.9678868709908683,0.2080925600983803,0.4361531065304127,0.9834985271017285,0.6860826910580665,0.7667492635508643,0.9708712621454476,2.1855522824482856,0.030002677996857324,0.4361531065304127,0.9345238095238096,0.7104758728853519,0.7381559766763849,0.8924718212643912,2.0505952380952386,0.12050264550264528,0.4361531065304127
0.46,0.8875583849923924,0.6586418776930418,0.7137791924961963,0.8276602650395062,1.9294747499834617,0.20822521297705116,0.4330895726756295,0.9844654245314174,0.6815430870218141,0.7622327122657087,0.9720367081464201,2.1401422272422117,0.028767732349227058,0.4330895726756295,0.9360119047619049,0.7060743021913002,0.7342838921282799,0.8933027756557171,2.0230654761904767,0.11947751322751299,0.4330895726756295
0.47,0.8895751568647191,0.6543037745086084,0.7097875784323595,0.8275756408906906,1.8927130997121684,0.20834876063260543,0.43002603882084617,0.9854248431352811,0.6770702367650092,0.7577124215676405,0.9732357293920046,2.096648602415492,0.027500295971167706,0.43002603882084617,0.9375000000000001,0.7016727314972486,0.730411807580175,0.894133730047043,1.9955357142857146,0.11845238095238071,0.43002603882084617
0.48,0.8915996578688683,0.6500436572390205,0.7057998289344342,0.827497958127287,1.857499287226809,0.20846219640602248,0.4269625049660629,0.9863765326073224,0.6726625192599572,0.7531882663036612,0.974469887054925,2.0549511095985884,0.026198975755149255,0.4269625049660629,0.9389880952380953,0.697271160803197,0.72653972303207,0.894964684438369,1.9680059523809528,0.11742724867724844,0.4269625049660629
0.49,0.8936321535203289,0.6458596320175781,0.7018160767601644,0.8274279765124326,1.8237390888169978,0.20856440486210023,0.42389897111127967,0.9873202274320523,0.6683183571839796,0.7486601137160261,0.9757408393562822,2.0149392396572496,0.02486229915283867,0.42389897111127967,0.9404761904761906,0.6928695901091453,0.7226676384839651,0.8957956388296948,1.940476190476191,0.11640211640211615,0.42389897111127967
0.5,0.8956729258766634,0.6417498751106494,0.6978364629383317,0.8273665394278784,1.7913458517533267,0.20865414824667328,0.4208354372564964,0.9882556455519083,0.6640362148167234,0.7441278227759541,0.9770503487805785,1.9765112911038165,0.023488708896183486,0.4208354372564964,0.9419642857142858,0.6884680194150936,0.7187955539358601,0.8966265932210208,1.9129464285714288,0.11537698412698387,0.4208354372564964
0.51,0.8977222750244536,0.637712630503669,0.6938611375122268,0.827314584589908,1.760239754949909,0.20873005097050293,0.41777190340171316,0.9891824868803085,0.6598145959793904,0.7395912434401543,0.9784002898534696,1.9395735036868793,0.02207655738712547,0.41777190340171316,0.943452380952381,0.684066448721042,0.7149234693877552,0.8974575476123466,1.885416666666667,0.1143518518518516,0.41777190340171316
0.52,0.899780520743069,0.633746207668881,0.6898902603715344,0.827273156383376,1.7303471552751326,0.20879058178527288,0.4147083695469299,0.9901004316378835,0.6556520420062405,0.7350502158189418,0.979792657513021,1.9040392916113145,0.02062410075440932,0.4147083695469299,0.9449404761904763,0.6796648780269904,0.7110513848396502,0.8982885020036726,1.857886904761905,0.1133267195767193,0.4147083695469299
0.53,0.9018480043716881,0.6298489795133176,0.685924002185844,0.8272434200996391,1.7016000082484681,0.20883403325172745,0.4116448356921466,0.9910091384854549,0.6515471297379924,0.7305045692427274,0.9812295761006453,1.8698285631801035,0.01912949258413849,0.4116448356921466,0.9464285714285715,0.6752633073329387,0.7071793002915453,0.8991194563949985,1.8303571428571432,0.11230158730158703,0.4116448356921466
0.54,0.9039250909108034,0.6260193805072137,0.6819625454554017,0.8272266784225903,1.6739353535385249,0.2088584980199926,0.40858130183736335,0.9919082424225301,0.6474984695257894,0.725954121211265,0.9827133089902127,1.8368671155972778,0.017590777342325954,0.40858130183736335,0.9479166666666667,0.670861736638887,0.7033072157434404,0.8999504107863244,1.8028273809523812,0.11127645502645475,0.40858130183736335
0.55,0.9060121713952803,0.6222559049949828,0.6780060856976402,0.8272243905791237,1.6472948570823278,0.2088618413438215,0.4055177679825801,0.9927973524142438,0.643504703233167,0.7213986762071218,0.9842462688617629,1.805086095298625,0.016005883523902607,0.4055177679825801,0.9494047619047621,0.6664601659448355,0.6994351311953353,0.9007813651776503,1.7752976190476193,0.11025132275132246,0.4055177679825801
0.56,0.908109665583176,0.6185571056930875,0.674054832791588,0.8272381946598549,1.6216244028270999,0.20884166912914556,0.40245423412779685,0.9936760487025387,0.6395645022219071,0.7168380243512693,0.9858310286080824,1.7744215155402474,0.014372616585139383,0.40245423412779685,0.9508928571428573,0.6620585952507838,0.6955630466472303,0.9016123195689763,1.7477678571428572,0.10922619047619019,0.40245423412779685
0.57,0.9102180250132954,0.6149215923817167,0.6701090125066478,0.8272699337274996,1.5968737280935008,0.20879529066675484,0.3993907002730136,0.9945438797486097,0.635676565305674,0.7122719398743049,0.987470332835739,1.7448138241203681,0.012688651747419316,0.3993907002730136,0.9523809523809526,0.6576570245567321,0.6916909620991254,0.9024432739603021,1.7202380952380953,0.10820105820105791,0.3993907002730136
0.58,0.9123377364953016,0.6113480308002478,0.6661688682476508,0.8273216864702273,1.5729960974056925,0.20871967501118668,0.3963271664182303,0.995400358742794,0.6318396166528403,0.7077001793713971,0.9891671098835909,1.7162075150737828,0.010951526802871479,0.3963271664182303,0.9538690476190478,0.6532554538626805,0.6878188775510204,0.9032742283516281,1.6927083333333335,0.10717592592592562,0.3963271664182303
0.59,0.9144693261096865,0.6078351417601552,0.6622346630548432,0.8273958033337692,1.5499480103554009,0.20861139973247206,0.39326363256344704,0.9962449596045996,0.6280524036167351,0.7031224798022998,0.9909244842266769,1.688550778990847,0.009158635110732736,0.39326363256344704,0.955357142857143,0.6488538831686288,0.6839467930029155,0.9041051827429539,1.6651785714285716,0.10615079365079334,0.39326363256344704
0.6,0.9166133638117936,0.6043817004935361,0.6583066819058968,0.8274949492899513,1.5276889396863227,0.20846659047051602,0.3902000987086638,0.9970771123786829,0.624313694467538,0.6985385561893415,0.9927457890551401,1.661795187297805,0.007307219053292735,0.3902000987086638,0.9568452380952382,0.6444523124745772,0.6800747084548106,0.9049361371342799,1.6376488095238098,0.10512566137566107,0.3902000987086638
0.61,0.9187704687553822,0.6009865362609867,0.654385234377691,0.8276221546852691,1.5061810963202986,0.20828084934517396,0.38713656485388054,0.9978961979112848,0.620622275994923,0.6939480989556424,0.9946345787071986,1.6358954064119424,0.005394364330038948,0.38713656485388054,0.9583333333333335,0.6400507417805256,0.6762026239067056,0.9057670915256057,1.6101190476190477,0.10410052910052878,0.38713656485388054
0.62,0.9209413154782693,0.5976485322495441,0.6504706577391346,0.8277808759808176,1.4853892185133375,0.20804916979402815,0.3840730309990973,0.9987015416645881,0.6169769509440114,0.6893507708322941,0.996594640479061,1.6108089381686905,0.003416995619504914,0.3840730309990973,0.9598214285714287,0.6356491710864739,0.6723305393586007,0.9065980459169317,1.5825892857142858,0.1030753968253965,0.3840730309990973
0.63,0.9231266411272339,0.5943666258002268,0.646563320563617,0.8279750686711813,1.465280382741641,0.20776583479125985,0.381009497144314,0.999492406491814,0.6133765352387576,0.6847462032459071,0.9986300051143897,1.5864958833203398,0.0013718743464485573,0.381009497144314,0.961309523809524,0.6312476003924223,0.6684584548104957,0.9074290003082576,1.5550595238095237,0.10205026455026422,0.381009497144314
0.64,0.9253272539440962,0.5911398090160278,0.642663626972048,0.8282092752916697,1.4458238342876504,0.20742429459973277,0.37794596328953073,1.0002679841511422,0.6098198549359558,0.6801339920755711,1.000744954964628,1.5629187252361596,0.0,0.37794596328953073,0.9627976190476192,0.6268460296983707,0.6645863702623908,0.9082599546995835,1.5275297619047619,0.10102513227513193,0.37794596328953073
0.65,0.9291556685858814,0.5883876346515802,0.6395778342929407,0.831661433632555,1.4294702593628943,0.20241237546891033,0.3709302723961919,1.0015652308850183,0.6064339525652965,0.6757826154425091,1.0044921776577977,1.540869585976951,0.0,0.3709302723961919,0.9653604497354499,0.6177597463357962,0.6563385770975058,0.9099408322709296,1.4849537037037037,0.09899691358024659,0.3709302723961919
0.66,0.9307766460147546,0.5851083169636384,0.6353883230073774,0.8308421224959188,1.410267645476901,0.20359809995660405,0.36697811535763636,1.002093724355616,0.6029104795183087,0.6710468621778081,1.0061961688980867,1.5183238247812363,0.0,0.36697811535763636,0.9664351851851853,0.6130750336672733,0.6519628684807257,0.9107907554509499,1.4699074074074074,0.09799382716049353,0.36697811535763636
0.67,0.932407412172345,0.5818791183125538,0.6312037060861725,0.8299953522852029,1.3916528539885746,0.20482602372016664,0.36302595831908085,1.0026124290974965,0.5994290199305067,0.6663062145487482,1.0079796221044521,1.4964364613395469,0.0,0.36302595831908085,0.9675099206349207,0.6083903209987506,0.6475871598639457,0.9116406786309701,1.4548611111111112,0.09699074074074046,0.36302595831908085
0.68,0.9340484398489953,0.5786991373916768,0.6270242199244976,0.82911959178193,1.3736006468367576,0.20609862547188965,0.3590738012805253,1.0031208723203169,0.5959886118799266,0.6615604361601584,1.009848778438546,1.4751777534122306,0.0,0.3590738012805253,0.9685846560846562,0.6037056083302278,0.6432114512471656,0.9124906018109904,1.4398148148148149,0.09598765432098741,0.3590738012805253
0.69,0.9357002423945426,0.5755675111521923,0.6228501211972713,0.8282131999849314,1.3560873078181779,0.20741857292083016,0.35512164424196974,1.0036185406742406,0.5925883052004695,0.6568092703371203,1.0118105732709928,1.4545196241655662,0.0,0.35512164424196974,0.9696593915343916,0.599020895661705,0.6388357426303856,0.9133405249910106,1.4247685185185186,0.09498456790123434,0.35512164424196974
0.7,0.9373633787808914,0.5724834150613597,0.6186816893904457,0.8272744186493427,1.3390905411155591,0.20878873739702872,0.3511694872034142,1.004104875187363,0.5892271595531722,0.6520524375936815,1.0138727368014668,1.4344355359819472,0.0,0.3511694872034142,0.9707341269841271,0.5943361829931821,0.6344600340136055,0.9141904481710309,1.4097222222222223,0.09398148148148128,0.3511694872034142
0.71,0.9390384595083555,0.5694460636098934,0.6145192297541777,0.8263013650833465,1.3225893795892332,0.2102122085918775,0.3472173301648587,1.0045792653593695,0.5859042423149877,0.6472896326796848,1.0160439127351246,1.414900373745591,0.0,0.3472173301648587,0.9718088624338626,0.5896514703246594,0.6300843253968255,0.9150403713510511,1.394675925925926,0.09297839506172821,0.3472173301648587
0.72,0.9407261535344047,0.5664547111107539,0.6103630767672024,0.8252920256510073,1.3065641021311176,0.2116923088056975,0.3432651731263031,1.0050410422327913,0.5826186262397128,0.6425205211163957,1.0183337988830292,1.3958903364344324,0.0,0.3432651731263031,0.972883597883598,0.5849667576561366,0.6257086167800454,0.9158902945310714,1.3796296296296295,0.09197530864197515,0.3432651731263031
