951000 1.22664 sync: 16|
961000 1.22746 sync: 16|
971000 1.22547 sync: 16|
981000 1.21778 sync: 16|
991000 1.21605 sync: 16|
1001000 1.21345 sync: 16|
1011000 1.21466 sync: 16|
1021000 1.21878 sync: 16|
1031000 1.2203 sync: 16|
1041000 1.22046 sync: 16|
1051000 1.22144 sync: 16|
1061000 1.22081 sync: 16|
1071000 1.22356 sync: 16|
1081000 1.22759 sync: 16|
1091000 1.22632 sync: 16|
1101000 1.22561 sync: 16|
1111000 1.2268 sync: 16|
1121000 1.2283 sync: 16|
1131000 1.2284 sync: 16|
1141000 1.22881 sync: 16|
1151000 1.2307 sync: 16|
1161000 1.2304 sync: 16|
1171000 1.23022 sync: 16|
1181000 1.2303 sync: 16|
1191000 1.23029 sync: 16|
1201000 1.23086 sync: 16|
1211000 1.23165 sync: 16|
1221000 1.23126 sync: 16|
1231000 1.23202 sync: 16|
1241000 1.2341 sync: 16|
1251000 1.23473 sync: 16|
1261000 1.23484 sync: 16|
1271000 1.23461 sync: 16|
1281000 1.23548 sync: 16|
1291000 1.23558 sync: 16|
1301000 1.23506 sync: 16|
1311000 1.23597 sync: 16|
1321000 1.23546 sync: 16|
1331000 1.24056 sync: 16|
1341000 1.24038 sync: 16|
1351000 1.24092 sync: 16|
1361000 1.23992 sync: 16|
1371000 1.24082 sync: 16|
1381000 1.24541 sync: 16|
1391000 1.2474 sync: 16|
1401000 1.24752 sync: 16|
1411000 1.24781 sync: 16|
1421000 1.24876 sync: 16|
1431000 1.25177 sync: 16|
1441000 1.25135 sync: 16|
1451000 1.25331 sync: 16|
1461000 1.25376 sync: 16|
1471000 1.2549 sync: 16|
1481000 1.25602 sync: 16|
1491000 1.25623 sync: 16|
1501000 1.25882 sync: 16|
1511000 1.25912 sync: 16|
1521000 1.26083 sync: 16|
1531000 1.26142 sync: 16|
1541000 1.26396 sync: 16|
1551000 1.26404 sync: 16|
1561000 1.26478 sync: 16|
1571000 1.26495 sync: 16|
1581000 1.2659 sync: 16|
1591000 1.26622 sync: 16|
1601000 1.26734 sync: 16|
1611000 1.26618 sync: 16|
1621000 1.26433 sync: 16|
1631000 1.26297 sync: 16|
1641000 1.26075 sync: 16|
1651000 1.25992 sync: 16|
1661000 1.25863 sync: 16|
1671000 1.25798 sync: 16|
1681000 1.25611 sync: 16|
1691000 1.25425 sync: 16|
1701000 1.25347 sync: 16|
1711000 1.25283 sync: 16|
1721000 1.25477 sync: 16|
1731000 1.25322 sync: 16|
1741000 1.25195 sync: 16|
1751000 1.24909 sync: 16|
1761000 1.24824 sync: 16|
1771000 1.24625 sync: 16|
1781000 1.24298 sync: 16|
1791000 1.24361 sync: 16|
1801000 1.24203 sync: 16|
1811000 1.24202 sync: 16|
1821000 1.23556 sync: 16|
1831000 1.23394 sync: 16|
1841000 1.23579 sync: 16|
1851000 1.23531 sync: 16|
1861000 1.23424 sync: 16|
1871000 1.23016 sync: 16|
1881000 1.23105 sync: 16|
1891000 1.23142 sync: 16|
1901000 1.23039 sync: 16|
1911000 1.2316 sync: 16|
1921000 1.23228 sync: 16|
1931000 1.23079 sync: 16|
1941000 1.22762 sync: 16|
1951000 1.22474 sync: 16|
1961000 1.22554 sync: 16|
1971000 1.22576 sync: 16|
1981000 1.2261 sync: 16|
1991000 1.22748 sync: 16|
2001000 1.22706 sync: 16|
2011000 1.22736 sync: 16|
2021000 1.22724 sync: 16|
2031000 1.22694 sync: 16|
2041000 1.22708 sync: 16|
2051000 1.22787 sync: 16|
2061000 1.22834 sync: 16|
2071000 1.22861 sync: 16|
2081000 1.22873 sync: 16|
2091000 1.22944 sync: 16|
2101000 1.23035 sync: 16|
2111000 1.23079 sync: 16|
2121000 1.23187 sync: 16|
2131000 1.23135 sync: 16|
2141000 1.23227 sync: 16|
2151000 1.23247 sync: 16|
2161000 1.2321 sync: 16|
2171000 1.2322 sync: 16|
2181000 1.23277 sync: 16|
2191000 1.23254 sync: 16|
2201000 1.23299 sync: 16|
2211000 1.23289 sync: 16|
2221000 1.2326 sync: 16|
2231000 1.2326 sync: 16|
2241000 1.23315 sync: 16|
2251000 1.2338 sync: 16|
2261000 1.23389 sync: 16|
2271000 1.23387 sync: 16|
2281000 1.23363 sync: 16|
2291000 1.23329 sync: 16|
2301000 1.23255 sync: 16|
2311000 1.23307 sync: 16|
2321000 1.23392 sync: 16|
2331000 1.23496 sync: 16|
2341000 1.23468 sync: 16|
2351000 1.23393 sync: 16|
2361000 1.23446 sync: 16|
2371000 1.23451 sync: 16|
2381000 1.2336 sync: 16|
2391000 1.23514 sync: 16|
2401000 1.23641 sync: 16|
2411000 1.23817 sync: 16|
2421000 1.23937 sync: 16|
2431000 1.23944 sync: 16|
2441000 1.24096 sync: 16|
2451000 1.24076 sync: 16|
2461000 1.24431 sync: 16|
2471000 1.24422 sync: 16|
2481000 1.24529 sync: 16|
2491000 1.24584 sync: 16|
2501000 1.24669 sync: 16|
2511000 1.24725 sync: 16|
2521000 1.2547 sync: 16|
2531000 1.25805 sync: 16|
2541000 1.26177 sync: 16|
2551000 1.26615 sync: 16|
2561000 1.27188 sync: 16|
2571000 1.27276 sync: 16|
2581000 1.27374 sync: 16|
2591000 1.2736 sync: 16|
2601000 1.27356 sync: 16|
2611000 1.27318 sync: 16|
2621000 1.27331 sync: 16|
2631000 1.27317 sync: 16|
2641000 1.27359 sync: 16|
2651000 1.27369 sync: 16|
2661000 1.27397 sync: 16|
2671000 1.27418 sync: 16|
2681000 1.27422 sync: 16|
2691000 1.2749 sync: 16|
2701000 1.27521 sync: 16|
2711000 1.27555 sync: 16|
2721000 1.27604 sync: 16|
2731000 1.27719 sync: 16|
2741000 1.27681 sync: 16|
2751000 1.27732 sync: 16|
2761000 1.27739 sync: 16|
2771000 1.27946 sync: 16|
2781000 1.2798 sync: 16|
2791000 1.27973 sync: 16|
2801000 1.28025 sync: 16|
2811000 1.27943 sync: 16|
2821000 1.27924 sync: 16|
2831000 1.27948 sync: 16|
2841000 1.27947 sync: 16|
2851000 1.28035 sync: 16|
2861000 1.27776 sync: 16|
2871000 1.27312 sync: 16|
2881000 1.26943 sync: 16|
2891000 1.26918 sync: 16|
2901000 1.26882 sync: 16|
2911000 1.26734 sync: 16|
2921000 1.26307 sync: 16|
2931000 1.26382 sync: 16|
2941000 1.26393 sync: 16|
2951000 1.26199 sync: 16|
2961000 1.26177 sync: 16|
2971000 1.26128 sync: 16|
2981000 1.26185 sync: 16|
2991000 1.26299 sync: 16|
3001000 1.26306 sync: 16|
3011000 1.26256 sync: 16|
3021000 1.26293 sync: 16|
3031000 1.26323 sync: 16|
3041000 1.26315 sync: 16|
3051000 1.26367 sync: 16|
3061000 1.26417 sync: 16|
3071000 1.26439 sync: 16|
3081000 1.2657 sync: 16|
3091000 1.26593 sync: 16|
3101000 1.26608 sync: 16|
3111000 1.26648 sync: 16|
3121000 1.26668 sync: 16|
3131000 1.26663 sync: 16|
3141000 1.26654 sync: 16|
3151000 1.26607 sync: 16|
3161000 1.26615 sync: 16|
3171000 1.26567 sync: 16|
3181000 1.26647 sync: 16|
3191000 1.26635 sync: 16|
3201000 1.26666 sync: 16|
3211000 1.26742 sync: 16|
3221000 1.26804 sync: 16|
3231000 1.26847 sync: 16|
3241000 1.26848 sync: 16|
3251000 1.26906 sync: 16|
3261000 1.26923 sync: 16|
3271000 1.26908 sync: 16|
3281000 1.26954 sync: 16|
3291000 1.26934 sync: 16|
3301000 1.26975 sync: 16|
3311000 1.27014 sync: 16|
3321000 1.27033 sync: 16|
3331000 1.27015 sync: 16|
3341000 1.27033 sync: 16|
3351000 1.27019 sync: 16|
3361000 1.27007 sync: 16|
3371000 1.26967 sync: 16|
3381000 1.26936 sync: 16|
3391000 1.26946 sync: 16|
3401000 1.26789 sync: 16|
3411000 1.26829 sync: 16|
3421000 1.26754 sync: 16|
3431000 1.26785 sync: 16|
3441000 1.26804 sync: 16|
3451000 1.26794 sync: 16|
3461000 1.26769 sync: 16|
3471000 1.26506 sync: 16|
3481000 1.26266 sync: 16|
3491000 1.26288 sync: 16|
3501000 1.26179 sync: 16|
3511000 1.26098 sync: 16|
3521000 1.26132 sync: 16|
3531000 1.26108 sync: 16|
3541000 1.26166 sync: 16|
3551000 1.26142 sync: 16|
3561000 1.26223 sync: 16|
3571000 1.2578 sync: 16|
3581000 1.25211 sync: 16|
3591000 1.25225 sync: 16|
3601000 1.25333 sync: 16|
3611000 1.25418 sync: 16|
3621000 1.25327 sync: 16|
3631000 1.25373 sync: 16|
3641000 1.25439 sync: 16|
3651000 1.25472 sync: 16|
3661000 1.25472 sync: 16|
3671000 1.25498 sync: 16|
3681000 1.25362 sync: 16|
3691000 1.25388 sync: 16|
3701000 1.25395 sync: 16|
3711000 1.25449 sync: 16|
3721000 1.25523 sync: 16|
3731000 1.25598 sync: 16|
3741000 1.25612 sync: 16|
3751000 1.2564 sync: 16|
3761000 1.25665 sync: 16|
3771000 1.2569 sync: 16|
3781000 1.25739 sync: 16|
3791000 1.25746 sync: 16|
3801000 1.25769 sync: 16|
3811000 1.25824 sync: 16|
3821000 1.25811 sync: 16|
3831000 1.25846 sync: 16|
3841000 1.25829 sync: 16|
3851000 1.25883 sync: 16|
3861000 1.25928 sync: 16|
3871000 1.25952 sync: 16|
3881000 1.25933 sync: 16|
3891000 1.25919 sync: 16|
3901000 1.25941 sync: 16|
3911000 1.2603 sync: 16|
3921000 1.26124 sync: 16|
3931000 1.26192 sync: 16|
3941000 1.26286 sync: 16|
3951000 1.26301 sync: 16|
3961000 1.2638 sync: 16|
3971000 1.26472 sync: 16|
3981000 1.2652 sync: 16|
3991000 1.26493 sync: 16|
4001000 1.26528 sync: 16|
4011000 1.2657 sync: 16|
4021000 1.26626 sync: 16|
4031000 1.26768 sync: 16|
4041000 1.26826 sync: 16|
4051000 1.26858 sync: 16|
4061000 1.26867 sync: 16|
4071000 1.26851 sync: 16|
4081000 1.26829 sync: 16|
4091000 1.26853 sync: 16|
4101000 1.26871 sync: 16|
4111000 1.26854 sync: 16|
4121000 1.26918 sync: 16|
4131000 1.26979 sync: 16|
4141000 1.27032 sync: 16|
4151000 1.27059 sync: 16|
4161000 1.2707 sync: 16|
4171000 1.2712 sync: 16|
4181000 1.27104 sync: 16|
4191000 1.27067 sync: 16|
4201000 1.27095 sync: 16|
4211000 1.27159 sync: 16|
4221000 1.27125 sync: 16|
4231000 1.27037 sync: 16|
4241000 1.27054 sync: 16|
4251000 1.27003 sync: 16|
4261000 1.27012 sync: 16|
4271000 1.26988 sync: 16|
4281000 1.26998 sync: 16|
4291000 1.27041 sync: 16|
4301000 1.27098 sync: 16|
4311000 1.27135 sync: 16|
4321000 1.27135 sync: 16|
4331000 1.2713 sync: 16|
4341000 1.27165 sync: 16|
4351000 1.27164 sync: 16|
4361000 1.27263 sync: 16|
4371000 1.27269 sync: 16|
4381000 1.27264 sync: 16|
4391000 1.27315 sync: 16|
4401000 1.27355 sync: 16|
4411000 1.27307 sync: 16|
4421000 1.27319 sync: 16|
4431000 1.27289 sync: 16|
4441000 1.27301 sync: 16|
4451000 1.27318 sync: 16|
4461000 1.27365 sync: 16|
4471000 1.27428 sync: 16|
4481000 1.2742 sync: 16|
4491000 1.27445 sync: 16|
4501000 1.27491 sync: 16|
4511000 1.27532 sync: 16|
4521000 1.27546 sync: 16|
4531000 1.27536 sync: 16|
4541000 1.27524 sync: 16|
4551000 1.27497 sync: 16|
4561000 1.27472 sync: 16|
4571000 1.27414 sync: 16|
4581000 1.27417 sync: 16|
4591000 1.2743 sync: 16|
4601000 1.27432 sync: 16|
4611000 1.27402 sync: 16|
4621000 1.27478 sync: 16|
4631000 1.27488 sync: 16|
4641000 1.27518 sync: 16|
4651000 1.27551 sync: 16|
4661000 1.27537 sync: 16|
4671000 1.27582 sync: 16|
4681000 1.27538 sync: 16|
4691000 1.27572 sync: 16|
4701000 1.27705 sync: 16|
4711000 1.27705 sync: 16|
