2201000 1.01761 sync: 16|
2211000 1.01691 sync: 16|
2221000 1.01928 sync: 16|
2231000 1.02071 sync: 16|
2241000 1.02355 sync: 16|
2251000 1.02746 sync: 16|
2261000 1.02906 sync: 16|
2271000 1.02947 sync: 16|
2281000 1.02947 sync: 16|
2291000 1.03148 sync: 16|
2301000 1.03091 sync: 16|
2311000 1.03499 sync: 16|
2321000 1.0352 sync: 16|
2331000 1.03467 sync: 16|
2341000 1.03588 sync: 16|
2351000 1.03814 sync: 16|
2361000 1.03774 sync: 16|
2371000 1.04038 sync: 16|
2381000 1.03996 sync: 16|
2391000 1.0414 sync: 16|
2401000 1.04132 sync: 16|
2411000 1.04019 sync: 16|
2421000 1.03909 sync: 16|
2431000 1.03778 sync: 16|
2441000 1.03659 sync: 16|
2451000 1.0361 sync: 16|
2461000 1.03575 sync: 16|
2471000 1.03573 sync: 16|
2481000 1.03536 sync: 16|
2491000 1.03398 sync: 16|
2501000 1.03187 sync: 16|
2511000 1.03209 sync: 16|
2521000 1.03199 sync: 16|
2531000 1.03139 sync: 16|
2541000 1.03139 sync: 16|
2551000 1.03129 sync: 16|
2561000 1.03287 sync: 16|
2571000 1.03172 sync: 16|
2581000 1.03111 sync: 16|
2591000 1.02998 sync: 16|
2601000 1.02998 sync: 16|
2611000 1.02998 sync: 16|
2621000 1.03147 sync: 16|
2631000 1.0327 sync: 16|
2641000 1.03268 sync: 16|
2651000 1.03458 sync: 16|
2661000 1.03458 sync: 16|
2671000 1.03512 sync: 16|
2681000 1.03367 sync: 16|
2691000 1.03149 sync: 16|
2701000 1.02921 sync: 16|
2711000 1.0304 sync: 16|
2721000 1.02941 sync: 16|
2731000 1.02898 sync: 16|
2741000 1.03027 sync: 16|
2751000 1.02924 sync: 16|
2761000 1.0292 sync: 16|
2771000 1.02868 sync: 16|
2781000 1.02761 sync: 16|
2791000 1.02729 sync: 16|
2801000 1.02834 sync: 16|
2811000 1.02947 sync: 16|
2821000 1.02789 sync: 16|
2831000 1.02836 sync: 16|
2841000 1.02994 sync: 16|
2851000 1.03115 sync: 16|
2861000 1.03226 sync: 16|
2871000 1.0329 sync: 16|
2881000 1.03322 sync: 16|
2891000 1.03348 sync: 16|
2901000 1.03595 sync: 16|
2911000 1.03595 sync: 16|
2921000 1.03446 sync: 16|
2931000 1.03446 sync: 16|
2941000 1.03502 sync: 16|
2951000 1.03328 sync: 16|
2961000 1.03144 sync: 16|
2971000 1.03253 sync: 16|
2981000 1.03211 sync: 16|
2991000 1.03231 sync: 16|
3001000 1.03231 sync: 16|
3011000 1.03074 sync: 16|
3021000 1.03121 sync: 16|
3031000 1.03284 sync: 16|
3041000 1.03366 sync: 16|
3051000 1.03285 sync: 16|
3061000 1.03296 sync: 16|
3071000 1.03296 sync: 16|
3081000 1.03341 sync: 16|
3091000 1.03358 sync: 16|
3101000 1.03438 sync: 16|
3111000 1.03405 sync: 16|
3121000 1.03466 sync: 16|
3131000 1.03465 sync: 16|
3141000 1.03412 sync: 16|
3151000 1.03412 sync: 16|
3161000 1.03516 sync: 16|
3171000 1.03516 sync: 16|
3181000 1.03648 sync: 16|
3191000 1.03648 sync: 16|
3201000 1.03694 sync: 16|
3211000 1.03752 sync: 16|
3221000 1.03752 sync: 16|
3231000 1.03796 sync: 16|
3241000 1.03803 sync: 16|
3251000 1.0377 sync: 16|
3261000 1.03759 sync: 16|
3271000 1.03818 sync: 16|
3281000 1.03792 sync: 16|
3291000 1.03792 sync: 16|
3301000 1.0385 sync: 16|
3311000 1.0385 sync: 16|
3321000 1.0385 sync: 16|
3331000 1.0385 sync: 16|
3341000 1.0385 sync: 16|
3351000 1.03714 sync: 16|
3361000 1.03742 sync: 16|
3371000 1.03688 sync: 16|
3381000 1.03688 sync: 16|
3391000 1.03738 sync: 16|
3401000 1.03734 sync: 16|
3411000 1.03794 sync: 16|
3421000 1.03794 sync: 16|
3431000 1.03818 sync: 16|
3441000 1.03807 sync: 16|
3451000 1.03807 sync: 16|
3461000 1.03807 sync: 16|
3471000 1.0378 sync: 16|
3481000 1.03752 sync: 16|
3491000 1.03756 sync: 16|
3501000 1.03756 sync: 16|
3511000 1.03708 sync: 16|
3521000 1.03664 sync: 16|
3531000 1.03664 sync: 16|
3541000 1.03625 sync: 16|
3551000 1.0381 sync: 16|
3561000 1.03879 sync: 16|
3571000 1.03865 sync: 16|
3581000 1.03955 sync: 16|
3591000 1.04333 sync: 16|
3601000 1.04317 sync: 16|
3611000 1.04408 sync: 16|
3621000 1.04321 sync: 16|
3631000 1.04408 sync: 16|
3641000 1.04449 sync: 16|
3651000 1.04477 sync: 16|
3661000 1.04558 sync: 16|
3671000 1.04558 sync: 16|
3681000 1.04745 sync: 16|
3691000 1.04704 sync: 16|
3701000 1.04797 sync: 16|
3711000 1.04748 sync: 16|
3721000 1.04738 sync: 16|
3731000 1.04804 sync: 16|
3741000 1.04859 sync: 16|
3751000 1.04935 sync: 16|
3761000 1.05119 sync: 16|
3771000 1.05119 sync: 16|
3781000 1.05084 sync: 16|
3791000 1.0518 sync: 16|
3801000 1.05326 sync: 16|
3811000 1.05429 sync: 16|
3821000 1.05436 sync: 16|
3831000 1.05434 sync: 16|
3841000 1.05412 sync: 16|
3851000 1.05424 sync: 16|
3861000 1.05369 sync: 16|
3871000 1.05409 sync: 16|
3881000 1.05329 sync: 16|
3891000 1.0536 sync: 16|
3901000 1.05449 sync: 16|
3911000 1.05429 sync: 16|
3921000 1.05528 sync: 16|
3931000 1.05528 sync: 16|
3941000 1.05528 sync: 16|
3951000 1.05475 sync: 16|
3961000 1.05639 sync: 16|
3971000 1.05718 sync: 16|
3981000 1.05723 sync: 16|
3991000 1.05739 sync: 16|
4001000 1.05813 sync: 16|
